IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
11962,Two men are standing in a chatting .,There chatting looks to be Biblical.,"Yea dear, just from a poster saying have you chosen hell or heaven?",And the gentleman on the left is the one evangelising to the other men.,"Yea dear, showing how the word of God is no respecter of persons, the young or elderly can engage in."
11963,A gentleman is on top of a building looking at a front of a camera.,And the building is likely to have been built in a bush with grass below.,"Yea you are right, and there are wind like turbine machines behind him.",And it seems like he went to take pictures of the same machines.,"Somehow true dear, his supervisor may have sent him in such an errand."
11964,A man and woman are having newspapers which they are reading.,And they seem old folks as these papers are old time stories.,"You speak well dear, nowadays everyone is accessing news online.","And could be these two be lovers dear, they are standing similarly.","Well they may be lovers, because even just the place they are standing by is unfamiliar."
11965,"Two gentlemen are pulling and pushing each other, and others are just watching them do so.",And the place of this activity looks like a work place.,"Sure thing, at times these work places are turned into battle grounds.",And how do those nearby just sit and watch their colleagues doing such?,"Well who knows what they may have tried doing about it, sometimes fights are better off left except if it were you involved."
11966,"An old woman is sitting and reading her book, beside her also a flaming lamp.","She is just on her own, does she not have anybody else to live with either children or grandchildren?","She may have them around always, but there comes a time in old age that you remain alone.","And this house is likely to be such a quiet environment, I cannot live in such a place.","You may not afford a quieter environment because you are youthful who wants noisy areas, but she is elderly and needs rest."
11967,A person in very thick clothing is entering a muddy house.,And what could he be going to do in this place?,He looks like an astronaut as there are lights and machines in the house.,You just wonder how man can travel to such distances from the earth.,"We are in high technology century my dear, man will not ignore anything but study it thoroughly."
11968,A gentleman with red hair is kneeling on the floor painting the walls.,And what is that he is even painting because it seems he is just marking it?,"These youngsters are so unpredictable, for he may just be writing his name.","Could be just that, because these gents with such hairstyles are troublesome.",You may not even think of how someone would just decide to make the walls dirty with marks.
11969,Two white and black dogs are in grass running.,The dog in front seems to be on the run from a fight.,And the one after it is still craving for more punches.,The one in front is funny as it runs roughly.,"You have made me laugh, and the other one is head on till a catch up "
11970,A lady is in a building selling beers with a flag of Holland behind her.,This lady seems to be attentive to somebody talking with her.,"Yea dear, as these places are never short of people it is one after the other.",That is why one needs to be hard working for such works.,"Yea most definitely, but we cannot say much as this is their source of income to feed the children."
11971,A gentleman is stepping on a metal as he is cutting with a machine.,And he has made most of his goods out of metalic pieces.,"Among the things he has made are window frames, door frames, and more.",I like these guys because they are not stealing but using the mind to live.,"True dear, it is important to put your mind, heart, and hands on that which you find to do as talent "
11972,"A crowd of people is gathered together in one place, two gentlemen are also on top without tops.","And this crowd is looking so excited, could there be something like a celebration?","Yea dear, because even the two gentlemen without tops look like coming back from somewhere else.","How about the flying flag, could they have gone to play some games and have been awarded?","Well most likely, because sports bring people together in celebration of their success as a community."
11973,"A crowd of people is about different activities, some reading, others walking, more just chatting.",This place is likely to be most visited by a variety of people.,"Yea dear, as it looks like a University.",In Universities people are ever minding their own business.,Everyone in this place is doing something else.
11974,"A woman with her child is sitting in a building looking sorrowful, with another girl behind her.",These people seem to be homeless as this building seems to be inhabitable.,"It is unfortunate how we Africans suffer, especially women and children.","Truly dear, this is as a result of long colonialism by the whites.",Now that we are free I think we are just trying to get ourselves to some better living.
11975,A group of people is gathered in some place having a good time.,They all look like adults only.,"Yea dear, and it is like everyone is come with his own wife.",And they seem to be waiting for something.,"Could be so, but these folks at times just go out for some time with each other."
11976,A group of thirteen people is by the river washing and bathing.,"And among this group only four are adults, the rest are all young ones.",And you see such places are usually crowded by women and children.,"Kids are so playful, I have just seen how they cannot take their seats but jumpy.",And this river is somewhere in the bush as it has so much grass everywhere around.
11977,"A certain man is sleeping by the veranda, and he seems to only have one leg.","And my friend this man really looks sick, because both of his legs look to be lame.","Yes my dear, that is he is even laying down as he hopes for well wishers.","My friend I really pit this man, sometimes you fail to understand why man suffers so much huh.","I tell you my dear, all afflictions to be left in the Hands of Our Creator."
11978,A wild dog is in water looking forward.,This dog seems to be in a wilderness..,"My dear friend, have you seen how fierce wild dogs are?","Yea my dear, see how it looks around as if there is something it is looking for.","Dear once you meet this kind of a dog, ensure you say your last prayer to God before it devours you"
11979,"A gentleman is fallen down helplessly, and a leg is stepped on his hand.",And could it be that this gentleman is knocked down by the friend?,Yea it is as if he is so weak even to blink his eyelashes is by God's grace.,"Fighting is tricky, before you begin there is so much talking but wait till you go. ","That is why fighting is dirty, even before you go anywhere just talk and resolve your conflicts."
11980,A gentleman is standing outside pressing on his phone.,"And my dear, it seems someone in the building is spying on him.","Yea dear, and could it be that he is waiting for someone?","It seems just like that, because who does that to stand idle?",And fun enough you may realize that the one in a building spying on him is the one he is looking for.
11981,"A group of people is in a beer hall, a man alone while two ladies are chatting.",But could he have decided to be lonely or he is just the unfortunate loner?,"Well my friend, a beer hall hosts different people and their interests also differ.",Are you suggesting that this man might have come to just chill out by himself?,"That could be said so yea, because in a drinking place one cannot be this lonely unless otherwise they choose to."
11982,A gentleman is squating down by a car and a lady is laughing at him.,"And for her to be laughing, what could the gent be doing that is funny here?",The gentleman not only has he squatted but also jumping up that is why.,They seem to be coming from school and have excelled that is why?,It could be so just as they look to be too excited together.
11983,Two ladies are sitting on chairs with one's legs on the chair.,And they are seated on these chairs but the roadside by the station.,"That is true, and they seem strangers as they are not even looking at each other.","But at least if they were talking it could make a difference, this is sad.","Definitely, because these meeting points are just as vulnerable as we are so it is better saying hello."
11984,"A team of horse riders is racing, a gentleman is fallen off his horse and the horse also on the side.","These sports are more fun when everything goes smoothly, but when accidents occur it is worse.","Hey friend, have you seen those fans who are almost fallen on by a horse?","Yea dear, I have seen even how they are not so afraid knowing for sure if it fell on them that is their end.","And now their looks as if this is anything new to them, but they know very well what to expect from these events."
11985,A gentleman is squating down beside some building tools.,He looks like a professional at his construction works.,"He could be good, even just the area and his worksuit.","He must be smiling at his new payroll, as he has smiled so much.","That is funny, though we cannot conclude as there are many things that excite people."
11986,"A lady is sitting with her legs twisted, and she is smiled.",But her left hand side looks like she is with friends?,"Yea definitely, and that is why she is smiling.","It is the nature of women to talk two by two, and they like storytelling.","Hmm then it is so nice what they talking about, otherwise this lady is so excited."
11987,A kid is in a pram sleeping.,"Indeed, and it must be dreaming very nicely.","I guess it is just sleeping from jumping up and down, do they even dream?","Hmm my friend they dream, remember when we dreamt peeing and for sure?","Oh yea you are right, dreams have got no age limit."
11988,A man is playing in water holding onto something pulling him.,"These people are so brave and fearless, what could become of him if it cut?","These are brought up doing this oftentimes dear, he is not so fearful as you are.","He is even splashed water, and a boat is following behind him.","This boat is his life jacket, if anything happens they are a rescue team to pull him out of the water."
11989,"A gentleman is playing as he rolls in a ring metal, there are houses behind him and another man is passing by in black.",This gent looks like having a fan time by this game.,"Yea dear, the only worry is when things fall apart there is so much sorrow and all the happiness disappeared.","I am sure he is aware of what he is doing dear, he believes in his act and that he is careful with everything.","For sure he does, except it is so true that prevention is way much more better than cure."
11990,"A police officer is standing by the roadside looking in the sidewalks, and then a crowd of people is standing behind him.",And among the crowd behind him are his fellow police officers and civilians passing by.,"The building they are standing by looks like a Government infrastructure, could it be that it is a police station?","Well not so sure but it could be that also, because there are many police officers in this place.","Or it could also be that they are guarding these premises, as you know police department is multi purpose."
11991,"A man is climbing a mountain, this mountain looks to be covered snow.","Certain people are quite strong, of all mountains just to go for snow?","These are trained for this venture, see how he is carrying his tools?","Yea dear, and he is in winter clothes so thick as he knows snow to be cold.","Such places are not advisable to some of us, otherwise while there and it breaks then you are in for it."
11992,"A man is smiled as he cooks, he is wearing like a chef in white.","The food he is cooking is so much for an individual, he must have many people.","The smile just tells me more, he must be cooking a delicious meal.","And the pot is just too big, may be that is why not even a lady can handle it.","Yea dear, definitely ladies are commonly used to cooking little food and not much of it. "
11993,"S team of people female folks is sitting down, the whole team is looked in one direction.","It seems this team was doing something here, but currently on a break for a while.","There is another team on the other side, they must have been competing.","Everyone else wants to win in one or the other, does it mean today everything else is about competition?","Dear it is what remained as a source of income in our time, people compete with each other as many also enjoy watching such."
11994,"A gentleman is on a chair outside the house sleeping, with his shoes on.",It seems he went out only to return so much fatigued that entering was not easy?,"Yea dear, or he must have been doing so much work to have broken him down.","Or may be he is just too full and so he decides to rest, these gentlemen can eat.","You are so funny, I doubt if eating would have done this harm to him but probably severe fatigue."
11995,Some boys in red gowns are queued up with each a clay pot in his hand.,These kids look the same as if they have been brought up together.,"Yea friend, because they look similar as if they are closed up in one area.",They also look like they are under training in boxing or something.,"Exactly, but such kids are calm and not troublesome unless provoked then they would guard themselves."
11996,A white like dog is yawned with a widely opened mouth.,What would lead it to yawn this much though because this is beyond?,"Could be that it is so hungry, because dogs like eating always.",Yea that is why if by any chance it caught you stealing that would be it.,"My friend such type of dogs upon seen it run for your life, unless you hate your soul."
11997,A man is in a chair sleeping with his shoes out.,"The man looks to be tired, that he cannot even recall how he slept. ","The way men get tired after a long day, luckily you find a chair you will snore.","Indeed he is so finished right in his chair, his sleeping gesture tells more.","Exactly dear, it is what it is that in this world you either choose to eat or to be eaten."
11998,"Three gentlemen are in a playground playing soccer, there is a house and a moving car behind them.","Surely, and the playgrounds look like a house surrounding area.","You are right dear, and the house looks like is surrounded by so many trees around.","Yea, it is like this house was built in an isolated area with few or no people to make much noise.","Yea dear, as you are aware that some people just want a calm rather than a robust environment to live in."
11999,"Four people, one female and the three males, are on their computers in a building.","The way they appear they could be at their work place, is it so friend?",It could be so because they seem to have been given work to do.,This lady seems to be looking for help from her colleague but he is not looking back at her.,"Somehow dear, it is like she is checking out something behind but the gentleman is also with his own things to do."
12000,A kid is leaning on the chair with a teeth brush in her mouth.,She appears like someone who has been told some shocking news.,"It could be that the child is seen a surprise on TV, that has captured the mind.","Or even cartoons, because children and cartoons are one as if it is something.","You are funny dear, they not something to you but to kids it means everything else you know?"
12001,An old man is announcing some words to the people.,What could be these words about?,"Well, most times those doing so are Politicians or Church officers.","You are right dear, this man seems like a Politician even his face is wrinkled.","And there is another man behind him, he seems to have been escorted by his friends."
12002,A man and woman are on a train having a nap.,These people look like a couple.,And they seem to be on a long journey so they nap.,Trains take time such that you may regret boarding it.,"They are deeply sleeping though, are they not aware of train thieves?"
12003,Three ladies are passing by a crowded place.,"This place though, seems to host crowds of people.","True that dear, I have seen so many chatting in groups.",Could these ladies be siblings or just friends?,They appear to be friends as they are of the same age.
12004,Two ladies and a man are in store buying home utensils.,My dear these people are more of a family.,"You are right dear, as the tall lady on the right seems to be the mother for the lady on the left and her dad","This woman's looks though, as if she is not impressed with her daughter?","My dear you even know very well how mothers monitor their girls, she may be doing otherwise."
12005,A braided man is boasted among others.,He is trying to scare off those who may be bandits.,"This place looks to be a celebration, I doubt of anything like fighting.","Huh my dear, are you not aware of how excitement leads to sorrow when people are high?","You are right, so this man is no comparable to anybody else here as he looks like a swift boxer."
12006,A gentleman is holding a pulling parachute as he struggles to break.,Are parachutes so heavy to pull up someone like this?,"Exactly dear, more especially when there is wind it is worse.","They have even reminded me of my childhood, when we flew kites.","You have made me laugh, we played so smartly those olden days that you would want to go back."
12007,Two gentlemen are playing the sport of boxing.,Dear the guy in red seems has hit his friend mercilessly without space.,"Hmm this is bad kind, he is hit him on his chick and the mouth is loose.","These people must have strong heads, because just a brawl stings but as for them falling takes so much.","They are so much trained dear, that is why when they make a stance their only aim is a 'take him down'."
12008,"A little girl is jumped in the ground, there are also groups of people sitting behind her.",At this showground there seems to be upcoming events.,"Yea it seems so, those in groups appear to be strategizing how to go about it.","There are tall buildings behind the ground, it is like this place is within town.","You have spotted it right dear, that is why many people have flocked to be in attendance of what they planned."
12009,A black dog is running out of a paper.,"This dog though looks very fierce, but calm as it has been taken out for play.","That is true dear, but it seems to have seen its keeper and so running to them.",Modern dogs are taught some orality and so when called they at once respond.,It has surely ran with its open mouth as if hungry but something else up there.
12010,"Two ladies are in the bush with their dogs, one dog is sitting and the other up.",The dog upstanding has a mean look at the other one sitting.,"You have also noticed that dear, and for a fact the dog sitting is too little for such.","And the lady on the right owns a sitting dog, while the other one the other dog","You are right dear, and the bush they are by has got so many trees."
12011,"Two men are standing chatting, a gentleman is then passing them by in the car side.","This gentleman though, he is so focused on his way without any side checks.","Indeed my dear imagine, he may have somewhere he is rushing to, modern gents are about so much more.","That is what life is all about dear, as a man you ought to have it anyhow else you hunger.",And the area the two men are standing by seems like entrance of their work place.
12012,A lady is cycling downwards from the building landscape.,And this route she is cycling on has deep side potholes.,"Surely dear, and if she were to fall that would be her death.",And this lady is quite cycling slowly as if careless.,"Exactly what it must be in unknown at area dear, as you may just mess up everything."
12013,Husband and wife are in the house playing soccer.,When she has thrown the ball to him his looks seem like not a willing participant.,"Yea, most men don't like playing such games but they are forced by their wives. ","And a man would not say no, should he dare to then peace is lost.","It is what it is, these women want what they say to be done almost immediately and in their expectations."
12014,"A brown dog is on the grass running, it has a small ball in the mouth.","Surely the dog has ran, It seems to have been thrown that the dog might get it.","Yea dear you are right, it must have been sent and now returning.","Modern dogs are quite shocking, does it mean they now play more with people than fellow dogs?","Well not really, but it depends on how and what you train your dog to do or not to do otherwise dogs are clever and teachable animals."
12015,"One man is standing playing his guitar, with others watching him behind.",Could this man be one of those standing in highways singing and given something by well-wishers?,"Yea dear it is what you have said, because this place he is in is for the rich.","Oh wow then he is at a good spot, before sunset he must have gathered something for himself.","Definitely, especially that he is old he knows how well to do it so that his fans enjoy."
12016,A lady nursing a child are in the house looking outside through the window.,"This woman seems to have a dropping face, the child must have frustrated her.","Yea dear, and at last you just leave it to cry all it wants and take a breather.","But the very place she has placed the child on is got long nails, which if the child fell on would hurt it.","I guess she is aware of that, and that is why the child is not wholly outside but only the top is visible."
12017,"A lady and gentleman are in the ground, a lady is assisting him how to go about it.",And this ground seems to be in the middle of a residential area.,And what could the lady be assisting him with?,"They may be taking their stance for a race, so she is showing him the boundaries.","Ladies though are full of things to force, because a gentleman can outrun her even with closed eyes."
12018,A gentleman is blindfolded himself and jumping in to the water.,"This river is thickened by trees around, can't you be bitten by a snake?","Snakes may be there dear, but for him to have dived into it with a blindfold then they must have been doing it oftentimes, and are careful.","People are so much interesting, you just wonder who dives in water with a blindfold really.","The problem is that others around may have dated him to dive in water with a blindfold, and to show his brave he just had to do it their way."
12019,Five gentlemen are dressed alike in black coming out of a building.,And these gents are likely to be a gang.,And mostly people who wear alike are in the same singing bands.,"You are right dear, and they seem to be going out for their next function.","This team though in one band are too much, dressed alike and walking alike?"
12020,A brownish dog is playing with legs up.,"And this place has got trees well grown, could they have been planted or indigenous? ",They do not appear to be indigenous but man planted as they are spaced out unlike squeezed.,And the dog is lifted up its striving to step elsewhere.,"The legs are also too short for this, that is why it keeps kicking struggling."
12021,A little boy and girl are skating on a metallic skateboard.,"And these kids are naughty, he is even pulling the girl up the skateboard.","Indeed you are right dear, and the girl also cannot reason to use a ladder.","Childhood is too much work without pay dear, they must have that which they desire no matter what.",And especially when there is no one elderly that is when they get doing risky games that would hurt them badly.
12022,"A man is standing by the building, and there are five bicycles behind him.",But what could have led him stand like this?,It seems like he is waiting for the owners of those bicycles.,"But could he not find a seat as he waits, because if they delay coming what happens?","My dear do not forget how that the aged return to childhood, and what might be on his mind is what must be done."
12023,A gentleman is playing on the water with a rope pulling him.,"But modern people are so fearless, how does one go about something like that?","Ah my dear friend, these have grown up playing this way and so it is nothing.","You are so right dear, because for him nothing else matters but to play.",And he is splashing the water all the way but you wonder how he would stop this game.
12024,"A lady is in a store smiled, there is another lady preparing food just behind her.","Indeed she has smiled, and for sure who frowns amidst such plenty food?","Oh boy you can crack my ribs, it is not always food that excites people though, she might be looking elsewhere. ","Arguably nothing else would be pleasing to someone in this place, as you can see the whole place is just foodie so yea.",May be the direction she is looking to has some exciting scenes.
12025,A man is knelt down having his carmel tied up with a rope around the neck.,"And for this man to be kneeling like this what could it be, his carmel to take a break?","He must be praying, this race of people in gowns or robes are unpredictable on their religion practice.",Also my dear friend I hear that these animals species are so strong to cover distances.,"Exactly dear, these animals can cover miles without fainting fir thirst or hungering for food that is why they are desert transport."
12026,A gentleman is laying down having thrown away his paperwork.,This gent seems like one stressed out.,"You are right, but still he may have just run out of what to do thus he opts to draw.","Yea he is looking around, he seems something love related, as they are most responsible, is his need.","Oh boy, he may be missing his wife who may have left home for work outside town."
12027,A black dog is on grass running and jumping up the steel bars.,This dog looks like a Police dog and is on training for service.,"Yea dear, and these dogs are not any criminals' match as they are skilled.","Dogs of nowadays though, the mind like that of man you can even worry much ","Oh no my dear, let such not be a worry to you, dogs are just dogs, and man remains man."
12028,A gentleman is playing a flute.,This gent seems to be an instrument enthusiast.,"Yea dear, even as his facial expression is exciting.",It is just so important to do so whole heartedly.,And as he entertains people he must be making a living out of it.
12029,"A lady and gentleman are by the sea playing, there is a building built on water behind them.","The two seem to have been trying balancing on one leg, but the lady is failed to do it ","Yea dear, while the gentleman remains standing still on one leg while smiling.","And these two are likely to be lovers, as they are playing so smartly with care.","Yea dear, though the lady got tired of doing this quickly, the problem is that ladies are full of imitations."
12030,A brownish dog is in grass playing.,"And this dog looks so hygienic, the owner must be taking care of it.","Yea dear friend, nowadays many have taken dogs as their own children with care.",When you keep a dog this neat even those dog irritated would be motivated to keep one.,And this dog is running proudly towards something or someone.
12031,Five kids are dancing among their fellows.,"These were such days as exciting, what helped most of us participate was the rewards after a dance.","Wow you do not easily forget, childhood was so much amazing though others shunned from dancing among crowds.","Exactly what it means to say 'go and be fruitful and multiply', not 'go and be alike one with another' so we are differ.","You are right on point dear, but we cannot say much about now, because our childhood days were super fun."
12032,Two ladies and a gentleman are spreading grass with sticks.,The area they are clearing up seems to be in preparation for something.,"Yea dear, this grass will probably rote on the ground as crop manure.","The plantation though has been covered, how will they achieve farming?","Dear the world has become more advanced, I believe they will give plants all the necessities needed."
12033,"A father with his child are wearing funny, the man is kneeling in sand and the child stooped.","And both, father and child, are looking forward as if seen something.","Yea dear, this place seems like an animal territory so they might be looking at one.","Yea dear, it is exciting to watch the behavior of animals moving to and fro.","The reason why we must be going out to have a view of various wildlife, as you see that side a bird and the other side animals."
12034,A little child is talking with a fellow who is inside the house.,The kid outside seems to have been rushing to play but called back by the friend.,They may be calling the kid for lunch as it may not have been aware.,"This is the only problem of childhood, you want to play unmindful of eating.","And this is also interesting, you go playing all day long at the expense of eating, these are unforgettable days of life."
12035,A team of people are doing various tasks.,"Yea dear, they seem to have been tasked differently. ","With some on computers, others cutting the cartons, and still more something else.","And they all seem to be having a good time while they do their specific roles, because no one is frowned.","Yea dear, it so much important to be part of what you are doing, because if you are not interested then there won't be progress. "
12036,A little boy is on top by the sea watching those boat cruising.,"There are so many people in these boats, may be his parents could be among?","Most likely, because the boy appears anxiously trying to shout.",He looks quite an admirer and wishes to join them such that he may jump in.,"Those in boats are differently participating, some with wives, and others on their own."
12037,A gentleman is playing with a hula hoop in his waist.,"I have remembered this game, we played it with excitement.","So much dear, though you need a swift waistline, else you cannot swing.","Exactly dear, because the whole point is to swing the hula hoop.","Yea dear, and these games never fade because even when they want to other games are invented."
12038,A group of school going children are in a vehicle.,"Their vehicle though, they many for this vehicle.","Yea dear, but as you know about kids for them as long as they arrive their destiny.",They seem to have knocked off from school and chanced a free ride back home.,"Yea dear you are on point, they are so excited for such a life saver, especially that they are going to be home earlier."
12039,A crowd of people is by the market.,A lady on her store door is sitting in wait for some customers to unjam some of her goods.,And the store on the left is packed with many people buying dolls for their kids.,"A gentleman standing by the doll selling store is just minding his own business, unlike been idle.","Yea dear, people are by the market for different reasons so better be in your own world."
12040,"A little girl is on a rock standing by a river, across the girl is a man and woman sitting for a chat.",This very river is quite clean and hygienic.,"Yea dear, most rivers which naerby the residence look hygienic.","Yea dear, because these areas are oftentimes visited by so many people Governments improve them and charge everyone.","Exactly dear, people these days see opportunities of tax income everywhere which is so important."
12041,"A lady is walking down the street, and a gentleman is behind her following.",This lady appears to have struggles though.,"Yea dear, it is like she is been layed off her employment.","My dear if there is anything stressful is losing your job, especially when you are a bread winner.","Definitely my dear, it so much more hurtful because those who struggle are many."
12042,"Soccer players are in the ground, one player is laying down on the ground.",This gentleman is most likely to have been hurt by his colleague.,"Yea dear friend, that is why the referee also has stooped still beside him to render quick relief.","This match is so exciting and the most watched sport, though so fatal at times.","Indeed dear, even when such happens crowds still flock to be in attendance of this game."
12043,"Six people are in a house and among them one man, three women and two children.",They seem to be having a good family time together.,"They are excited as they open their gifts, this is more like Christmas time.","Yea dear friend, it is why they are all very much excited together as a family.","To this man, the lady with a smile seems to be his daughter and the two children his grand kids."
12044,A gentleman is on his phone with between his laps a smartly packed traveling.,This gent appears to have been on a journey but now stopped by the inn for a rest.,"Yea dear friend, as it is our practice to be in a lodge or hotel when you are in a foreign area without siblings.","This gent though, he is just focused on his phone why not talk with others nearby?",Well who knows he might have talked to them and only waiting to be directed to his sleeping apartment?
12045,A dog is in water swimming with a small stick in the mouth.,So can dogs also swim when they are not so much known for water animals?,"Dear dogs these days can do so much, and it seems someone threw a small stick that it must go pickup.","You are on point dear, because just a mere stick dogs cannot go after such.","So then keeping dogs is so exciting to man because these dogs can be so helpful at times, sent to do this or that and they perfectly follow instructions of the master."
12046,A crowd of people is in a beer hall.,The two ladies in this crowd have looked at each other like friends who came together.,"Yea dear, it is so important that when going out in a drink you are with someone you know as it is not much enjoyable alone.","You are right dear, and there is another group of ladies chatting behind the two.","Exactly what it is dear, in these outings are many friends grouped together having a good time with each other."
12047,"Two players are in a handball tag of war, there is a crowd of people in the sides of the ground.","There is a referee behind them, his looks though as if this was a very interesting game.","Yea dear, it seems like a gent in red is been quite trickled by the friend.","Yea dear dear friend, I can just tell by the excitement of the fans watching this game.","Exactly dear friend, that is the beauty of such games they bring people together."
12048,"The bride is sitting on a stool and another lady in red is putting shoes on her, both have smiled.",They are so excited and seems to have been the most and long awaited day.,Yea dear there is not any other day more worthy to a woman than her wedding day.,"Yea dear, they are preparing themselves thoroughly before entering the wedding hall.","Yea dear you are right, women are extra careful with what they look like to the public."
12049,A lady is cycling going up the mountain.,This lady is excited as if coming out first in this competition.,"Yea you are right dear, such is an exciting moment as a winner.",And this route seems to have passed across grassy area.,"Yea dear, it also looks like there has been planted grass alongside."
12050,A little girl is sitting on a ball which she has put on a concrete bench.,This place looks like having so much grass and big bigger trees.,"You are on point dear, and it appears children play around here mostly.","And this little child is laughed, could there be something exciting her?","Yea dear, as you know kids are not permitted to be alone in such places so an elderly person is somewhere."
12051,Two gentlemen are in protective helmets standing.,These protective helmets look like those of a motorbike.,"Yea dear, they seem to be having a motorbike each and heading somewhere.","The gent on the left seems to be talking, could they be at work?","Most likely dear, because their protective helmets are not merely dressed."
12052,"Four ladies are by the table, the table has got different things.",It seems they are about to have some sort of a celebration.,"Yea dear but there is only one lady sitting, does she like eating that much?","You have made me laugh so much, not really but that she may be doing nothing.",You may not really know but that she wants to be the chief taster of the food yet to be served.
12053,A gentleman is in a short pant walking alongside the road.,"And this gent seems to be rushing to some important place, by his walks just.","He looks to be a learner though, so he must be hungry hence long steps.","I even remember my school days when we returned home hungry, at times even walking weakly.","Those were our days indeed my friend, and the route he is walking down appears to be less crowded and quiet."
12054,"A man with his woman are chatting holding hands, and there two ladies coming behind them.",The ladies coming behind seem to be gossiping about the couple.,"Yea dear, it could be so true since gossiping is every lady's free employment.",The way this couple is walking seems to hold and to cherish for better and for worse no matter what.,"Exactly dear, just as you know that the wife of your youth is the strongest bond because it knows not the young or the old. "
12055,"A man, his wife, and child are sitting while he is playing the guitar.",This family seems to be having a good time together.,"Yea, and it appears this woman is looking at her husband while the child is looking at her.","These are important moments for families, being together in one place as one people.","It is so necessary indeed, having sometime together in families is such a beautiful bliss of how a family is made up of."
12056,"Two gentlemen are in a river swimming, they are also wearing swimming costumes.","They seem to have come from an underwater search, because their dressing is particular.","Yea dear, because once they wear this costume then definitely they are headed towards the underwater in search of something.","Yea dear, that is true they even look to be happy dressed up like this because nothing worries them. ","You speak so well dear, because under normal circumstances this is what many people fail to do so it must be fun for them."
12057,A team of people is matching along the street playing their trumpets.,And this team is likely to have come from the same school with one teaching.,"Yea dear, they are of the same learning institution.","This is very important and wise of these learners, getting involved in school.","You are right, it so much matters to be an active learner to stay out of idleness and immorality."
12058,A teacher is in a classroom with his learners.,These children are doing what is right to learn.,"Yea dear, they have turned backwards could they be looking at something?",Could be true or that a senior teacher had walked in to see these pupils.,"Yea dear, may be someone senior walked in and the teacher stood still."
12059,A team of young men is on their bicycles cycling.,These cyclists have got good looking bodies.,"Yea dear, these sports require one to be healthy.","Exactly, and it seems they eat energy giving foods.","And everyone here is after a trophy, because they are awarded so much."
