pair_id	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription	en_translation
6	2	2266061169_dfbf8f0595.jpg	"6_1423_1_62_02_211027-103115_bem_976_elicit_0.wav
"	62	male	10.663	16000	vnd.wave	bem	bem	alele mucintu cafita ico baiminika kucibumba mupepi necikulwa cipalile muliko icinfwile	He is sleeping on a dark thing hung on the wall where there is shed.
10	1	3711611500_ea47b58b6f.jpg	"10_2488_2_101_01_211031-013457_bem_ddd_elicit_1.wav
"	101	male	7.464	16000	vnd.wave	bem	bem	cilemoneka kwati nalimo ilekonka akanku aka kashikila akali pamenshi	It's seems like it's following a brown thing which is on water
19	1	2679494234.jpg	"19_7109_0_191_01_220118-140844_bem_524_elicit_0.wav
"	191	female	3.811	16000	vnd.wave	bem	bem	Abantu abengi baleyangala pancende imo ifi 	a lot of people replaying at a certain place
39	2	4509092468.jpg	"39_859_3_392_02_211116-140416_bem_901_elicit_1.wav
"	392	female	7.827	16000	vnd.wave	bem	bem	ca cine, nomba bushe cinshi aba bantu balecita pali iyi ncende bali?	certainly, but what are these people doing?
38	1	253924161.jpg	"38_11701_0_381_01_211113-225907_bem_ba5_elicit_0.wav
"	381	male	4.991	16000	vnd.wave	bem	bem	Umwaume na umwanakashi ababuta inkanda nabekala panse. 	man and woman are sitting outside
20	1	3516087269.jpg	"20_7246_2_201_01_220116-175154_bem_62a_elicit_1.wav
"	201	female	6.579	16000	vnd.wave	bem	bem	Elyo kunuma yabo kucibumba kuli icipampa icileti do not enter or cross tracks	there's a sign post behind them saying do not enter or cross tracks
15	2	429174232_ddd4ff5e0b.jpg	"15_7375_1_152_02_211030-135740_bem_8cc_elicit_0.wav
"	152	female	4.923	16000	vnd.wave	bem	bem	kabili nabasenda na ifipepala ku minwe	and they are holding papers
26	1	69397865.jpg	"26_8880_2_261_01_211112-031818_bem_8f1_elicit_1.wav
"	261	male	4.877	16000	vnd.wave	bem	bem	Awe bale lanshyanyafye bwino nshile monapo ubukali iyo	no they are just discussing smoothly I can't see anger at all
18	2	1466307485.jpg	"18_11957_3_182_02_211109-174343_bem_433_elicit_1.wav
"	182	male	10.572	16000	vnd.wave	bem	bem	kwena pakuti ifume muntu ijombele paleba incito saana pantu incito ilemoneka iyakosa saana. 	And to have this car unstuck from the rocks there must be hard work, else it is not as easy as spoken.
13	1	2355880294_8f78a6fea6.jpg	"13_3206_4_131_01_211108-091042_bem_8cc_elicit_2.wav
"	131	female	5.717	16000	vnd.wave	bem	bem	Patali sana echo baikakile nentambo mumisana	Indeed, falls should have a long height that's why they are using ropes to go down. 
2	2	404850242_3a55a4c874.jpg	"2_279_1_22_02_211025-121020_bem_2a5_elicit_0.wav
"	22	unspecified	6.034	16000	vnd.wave	bem		na ikata na icakukopelako ifikope nalimo alekopa ico ico alelolesha.	she is holding a camera in her hands and it looks lke she is taking a photo of what is in front of her
17	2	3371224046.jpg	"17_6638_3_172_02_220112-155126_bem_5da_elicit_1.wav
"	172	male	5.649	16000	vnd.wave	bem	toi	Bushe uyu shitata encito yakwe fye iyiyne iya kwimba nokulisha banjo?	This man only sings and plays his guitar for a living?
35	2	4906343557.jpg	"35_5228_3_352_02_220114-121006_bem_f12_elicit_1.wav
"	352	female	8.598	16000	vnd.wave	bem	bem	Nalimo nico tabakwata ifya kobelako eco bashintililila pa mabimbi ukubasenda na ukubapela ulubilo.	Perhaps it is because they do not have paddles that is why they rely on the waves to move them along.
27	2	1418632004.jpg	"27_3395_1_272_02_211111-144454_bem_f07_elicit_0.wav
"	272	male	4.038	16000	vnd.wave	bem	nya	Bushe ncilepala kwati ninshi abekatilile?	Why is he holding her that way?
25	1	3409506817.jpg	"25_2735_2_251_01_211109-121256_bem_5da_elicit_1.wav
"	251	male	5.694	16000	vnd.wave	bem	toi	Emukwai Cilemoneka kwati bashibwinga nabana bwinga bantu abaishibikwa sana.	Yes it looks like the bride and the groom are well known people.
34	1	3009018821.jpg	"34_5085_0_341_01_211114-101826_bem_50c_elicit_0.wav
"	341	male	5.445	16000	vnd.wave	bem	lam	bana mayo babili umo naikala pakapuna elo ubi ali muka shiba	two ladies, one of them in a pool the other on a seat
26	1	3117576851.jpg	"26_3143_0_261_01_211110-112314_bem_dcc_elicit_0.wav
"	261	male	4.719	16000	vnd.wave	bem	bem	umukashana umo ale pekanisha bamo ifyakulya	A lady is serving people food.
8	1	2094323311_27d58b1513.jpg	"8_5595_0_81_01_211102-070345_bem_ce8_elicit_0.wav
"	81	male	5.104	16000	vnd.wave	bem	bem	imbwa ili na shikulu wakwe 	a dog is with its master
24	1	4463211241.jpg	"24_2598_2_241_01_211110-122447_bem_150_elicit_1.wav
"	241	female	4.605	16000	vnd.wave	bem	bem	Epo ekele pacipuna alelolesha kumbali mwishitima. 	Where she is sitted,she is looking on the sides of the train.
9	2	232193739_ed5f348c7a.jpg	"9_5977_1_92_02_211029-202738_bem_ebf_elicit_0.wav
"	92	female	4.719	16000	vnd.wave	bem	bem	bushe cangalo nshi uyu mulumendo aleangala eka?	what game could he possibly play alone?
39	1	6968629522.jpg	"39_844_4_391_01_211115-144502_bem_1e5_elicit_2.wav
"	391	female	11.502	16000	vnd.wave	bem	bem	Bali kucifulo bateyela ici cangalo kabili kuli nabantu abekele mutupuna abaletamba ifilecitika	they are inside a fighting field with people sited on chairs watching them
13	2	2721656220_5f4cda8bc1.jpg	"13_3038_1_132_02_211024-112726_bem_9ed_elicit_0.wav
"	132	male	6.647	16000	vnd.wave	bem	nya	Ale moneka kwati ale fwaisha uku mfwikisha ifyo ba landa aba kuntanshi yakwe	Looks like she is really paying attention to the one whose talking in front of her. 
8	1	2657484970_610e18144f.jpg	"8_5670_0_81_01_211102-094345_bem_ce8_elicit_0.wav
"	81	male	4.764	16000	vnd.wave	bem	bem	abashila besabi bali pa menshi 	some fishermen are on a body of water 
18	2	3332202255.jpg	"18_12103_3_182_02_211110-131546_bem_433_elicit_1.wav
"	182	male	13.272	16000	vnd.wave	bem	bem	ee boi,ngabaimbila abantu abantu bene bafwile babalipa mukutasha pakulenga ubwangalo bwabo kwaba ukwawama.	Yea dear, they are paid by the crowd as a token of appreciation for spicing up events.
38	1	4349347144.jpg	"38_6152_4_381_01_211113-001059_bem_ba5_elicit_2.wav
"	381	male	9.188	16000	vnd.wave	bem	bem	Iyi incende ilemoneka nga ukwisa abalekanalekana abantu ukwisa eshako ukuilanga apapelele ukucenjela kwabo.	This looks like a place where different people come to show off their skills.
19	1	2845080955.jpg	"19_7171_4_191_01_220118-182054_bem_524_elicit_2.wav
"	191	female	5.83	16000	vnd.wave	bem	bem	Abo abekele pantanshi nabemya na insalu iyo ikwete flag ya Chalo ca China	Some people in the crowd have a national flag of China 
27	1	584484388.jpg	"27_3405_2_271_01_211111-165448_bem_6f4_elicit_1.wav
"	271	female	4.492	16000	vnd.wave	bem	leh	Elo aka ka bola tekambwa iyo shitolelefye ishi 	The ball isn't for dogs, they've just picked it.
37	1	241345596.jpg	"37_5705_4_371_01_211108-223303_bem_5bb_elicit_2.wav
"	371	male	7.26	16000	vnd.wave	bem	bem	icinefye icibansa nachisula na insansa na ichiunda	The atmosphere in the stadium is filled with jubiliation and joyful noise
8	1	2559503010_84f20b3bc9.jpg	"8_5615_2_81_01_211102-074245_bem_ce8_elicit_1.wav
"	81	male	5.626	16000	vnd.wave	bem	bem	kumonafye na ifyo afwele ifya kulwipiko 	he is dressed in chef's attire
34	1	2456532329.jpg	"34_5031_0_341_01_211113-185857_bem_004_elicit_0.wav
"	341	female	4.424	16000	vnd.wave	bem	nbl	ba shikulu na beminina naba fwala ne cisote kumutwe	an old man standing with a hat on 
16	2	3812972187.jpg	"16_6395_1_162_02_220109-222922_bem_9fd_elicit_0.wav
"	162	female	8.144	16000	vnd.wave	bem	bem	Bushe uku kuntu kule moneka kwati nikuncende ukwakwangalila abana abanono?	Is this place looking like a play park for children?
2	1	3434526008_02359881a0.jpg	"2_256_2_21_01_211023-114202_bem_cee_elicit_1.wav
"	21	female	4.401	16000	vnd.wave	bem	bem	kulemoneka kwafita, nalimo ni muchungulo.	it looks like its eveining time
2	1	206087108_d4557d38ee.jpg	"2_387_0_21_01_211025-085203_bem_cee_elicit_0.wav
"	21	female	5.218	16000	vnd.wave	bem	bem	umulumendo nalala panshi cilemoneka kwati nakanda umolokoso.	there's a man laying in a road
26	1	2197552440.jpg	"26_2988_2_261_01_211108-180410_bem_dcc_elicit_1.wav
"	261	male	4.242	16000	vnd.wave	bem	bem	elo emo aleteyela muli umwabusaka nokuchingililwa bwino bwino	And where he is playing from looks and well fenced.
26	2	2772928973.jpg	"26_3005_3_262_02_211109-112321_bem_8f1_elicit_1.wav
"	262	male	6.193	16000	vnd.wave	bem	bem	Uyu umulumendo ewo bale poshanya kuminwe na namayo ewu palile kwati ni shibwinga	The man the old lady is shaking hands with looks like the groom.
8	1	3177468217_56a9142e46.jpg	"8_5609_0_81_01_211102-073013_bem_ce8_elicit_0.wav
"	81	male	4.741	16000	vnd.wave	bem	bem	imbwa ilebutuka mucibansa 	a dog is running in a field
18	2	3682277595_55f8b16975.jpg	"18_8010_1_182_02_211108-134213_bem_433_elicit_0.wav
"	182	male	9.143	16000	vnd.wave	bem	bem	Bushe amenshi imbwa ine iyi ilepitamo,menshi yamfula nangu palu kumbi uko yalefuma?	Could these waters the dog is traversing, be rainfalls or something else? 
19	1	5166720997.jpg	"19_1203_2_191_01_211108-113044_bem_665_elicit_1.wav
"	191	male	8.802	16000	vnd.wave	bem	bem	Ilibumba lilemoneka ngalilya lyensha imyototoka, nalimo ifituku-tuku (motorbike) pamusebo.	they look like a group of motorbikers
7	2	3487015378_2e90a79f4b.jpg	"7_1623_1_72_02_211031-121412_bem_40e_elicit_0.wav
"	72	female	6.851	16000	vnd.wave	bem	bem	alimwilaya lyakatapa katapa nabika nefya kuicingilila pamakufi	this lady is wearing a green dress and green socks.
17	2	554774472.jpg	"17_6666_1_172_02_220112-175058_bem_5da_elicit_0.wav
"	172	male	4.061	16000	vnd.wave	bem	toi	Bushe banina ebale sambilisha umwana ukusamba?	Is the mother teaching the child how to swim?
19	1	202440477.jpg	"19_7030_2_191_01_220117-222743_bem_524_elicit_1.wav
"	191	female	3.788	16000	vnd.wave	bem	bem	pakubutuka bale toloka na umubili wonse	they jumping while running
5	1	2344412916_9a5a9b1c82.jpg	"5_1146_0_51_01_211102-074147_bem_e3a_elicit_0.wav
"	51	female	4.401	16000	vnd.wave	bem	bem	umwaume nanina patuntu uto babutukilapo pamusebo	a child is playing on the road
5	1	217838128_1f0a84ddc1.jpg	"5_4782_0_51_01_220115-220957_bem_03f_elicit_0.wav
"	51	female	9.551	16000	vnd.wave	bem	bem	Umwaume umukalamba naikala mu bwato ubwamutuntula  ubuli pa menshi 	a man is in a yellow boat in a river with lily pads on it
17	2	1197800988.jpg	"17_6667_1_172_02_220112-175249_bem_5da_elicit_0.wav
"	172	male	3.72	16000	vnd.wave	bem	toi	Bushe nikwisa baleya banakulu bantu aba?	Where is she going?
16	1	3601978895_9fec23ce0c.jpg	"16_7562_2_161_01_170101-083858_bem_74d_elicit_1.wav
"	161	female	10.663	16000	vnd.wave	bem	toi	ifi ifima macini naine shafimonapo awe ifi ifama mashini fikalamba saana filecila ubutali noyu umusungu ulimupepi 	These things are machines which i have not seen.
20	1	3687938978.jpg	"20_1452_2_201_01_211110-125804_bem_dbf_elicit_1.wav
"	201	female	9.097	16000	vnd.wave	bem	bem	eya mune cilemoneka abantu bakuli iyi incende balabomfya Sana amacinga	it seems in this place lots of people ride bicycles
10	2	2304444199_05386d2e9c.jpg	"10_2289_3_102_02_211105-234201_bem_574_elicit_1.wav
"	102	female	6.284	16000	vnd.wave	bem	bem	Nomba utushimbi twacepesha, bayena acepesha pacangalo ici, cinshi talepona	Now those things are too small and she's also to small, why but she isn't falling 
30	1	4783176272.jpg	"30_9833_4_301_01_220121-212329_bem_c25_elicit_2.wav
"	301	male	12.024	16000	vnd.wave	bem	bem	uyu umukashana afwele akashati akabuta elyo na itoloshi lya Gini alya fita	This girl is wearing a white shirt and a jean trousers
25	1	3062433945.jpg	"25_2812_2_251_01_211109-213522_bem_5da_elicit_1.wav
"	251	male	7.577	16000	vnd.wave	bem	toi	Nankwe ebele nda myeba ukutila ati muno mumushi tapali uwinga nchila ukupanga ama sando.	He answers them'i always tell you that in this area no one is better than me in making sandols'.
31	1	2690274918.jpg	"31_4350_0_311_01_211110-152555_bem_85e_elicit_0.wav
"	311	male	7.123	16000	vnd.wave	bem	bem	abasungu shitata na namayo bali mu ng'anda yakwipikilamo bale pekanya noku pakulila ifyakulya pa mbale	a white man and woman are in the kitchen dishing out the food on the plates
1	2	745563422_f4fa7d9157.jpg	"1_3953_3_12_02_211104-144132_bem_2a5_elicit_1.wav
"	12	male	5.603	16000	vnd.wave	bem	bem	awe ena umwanakashi eule pelafye abalefwaya ukunwa	no the lady is just saving those drinking
1	1	3368819708_0bfa0808f8.jpg	"1_3917_2_11_01_211106-212821_bem_cee_elicit_1.wav
"	11	female	9.914	16000	vnd.wave	bem	bem	epo akeshelemukila umwaume paba nga ichimufolo eicho ichilenga nga afika kumpela akwate amaka ayukutolokela mumulu	where he is jumping from there is something like a dich which is causing him to jump high
15	1	532131603_c82d454c8a.jpg	"15_7396_0_151_01_211027-122323_bem_9ff_elicit_0.wav
"	151	female	4.673	16000	vnd.wave	bem	bem	imbwa ilefuma umuli kwati cipeeta icakashika	the dog is coming out from something
20	1	3019923691.jpg	"20_7231_2_201_01_220116-173855_bem_62a_elicit_1.wav
"	201	female	4.696	16000	vnd.wave	bem	bem	Icine kamucungwa napo amenso nayatampa ukufwa mwe	that's right it's orange, maybe the eyes are dying
14	2	2832033116_1677ea1e2e.jpg	"14_3357_1_142_02_211029-235214_bem_743_elicit_0.wav
"	142	male	7.328	16000	vnd.wave	bem	bem	antamba alekobako naikakwa kuchimuti bushe nifinshi ifilecitika	The rope is attached to a stick, what can she be doing?
39	1	310715139.jpg	"39_873_4_391_01_211116-152425_bem_1e5_elicit_2.wav
"	391	female	6.942	16000	vnd.wave	bem	bem	Ee, kwena nimbona, icilengele ni co iyi mbwa ileangala mupepi sana nomumana 	yes I have seen it's because it's playing near a river
26	2	4636978915.jpg	"26_3092_3_262_02_211110-084152_bem_8f1_elicit_1.wav
"	262	male	5.422	16000	vnd.wave	bem	bem	Ehe nakwisa nabantu abeshile muku tamba abantu abale teya amasolo	yes and also people have come to watch who were playing games.
2	1	3703413486_3c682732a0.jpg	"2_427_0_21_01_211025-094230_bem_cee_elicit_0.wav
"	21	female	4.424	16000	vnd.wave	bem	bem	umwana Ali mu cimbayambaya naba fyashi bakwe	a boy and his father are in a car
21	1	3698350607.jpg	"21_7652_4_211_01_220118-123611_bem_665_elicit_2.wav
"	211	male	6.828	16000	vnd.wave	bem	bem	Nomba imyendele yabo kwati bantu baleya mukufola ifyakulya, ngapo nyi motoka baleyamukwingilamo.	They queued up as those to collect food or getting on a car.
20	1	7754284046.jpg	"20_7335_4_201_01_220116-194048_bem_62a_elicit_2.wav
"	201	female	7.396	16000	vnd.wave	bem	bem	kuti caba ngefyo fine nagula kuti limbi balefwaya umwana akwateko ifyakwangasha	it's can be like that, or it can that they want the child to have what to play with
18	1	4786923748.jpg	"18_11985_4_181_01_211113-182644_bem_5da_elicit_2.wav
"	181	male	7.577	16000	vnd.wave	bem	toi	wansekesha saana boi,teti twishibe limbi kuti caba nifyofine,lelo ifyumfwisha bwino umuntu fyalifula.	That is funny, though we cannot conclude as there are many things that excite people.
26	2	4715846690.jpg	"26_3048_3_262_02_211109-134039_bem_8f1_elicit_1.wav
"	262	male	6.942	16000	vnd.wave	bem	bem	Katwishi nganinshi engala chita umwaiche panchende iya pala ifi ekafye	I wonder what the child can be doing in this place all alone.
34	2	2778290592.jpg	"34_5066_3_342_02_211114-085008_bem_50c_elicit_1.wav
"	342	male	2.722	16000	vnd.wave	bem	lam	insalu eya cishibilo	the cloth is for identification
17	2	2769605231_dae8b30201.jpg	"17_7825_3_172_02_211109-160136_bem_e94_elicit_1.wav
"	172	female	3.675	16000	vnd.wave	bem	nya	ehee kumonafye umusango wa sikipa  ifwele	yes, it's just by seeing with what it's wearing. 
14	2	3561734666_344f260cce.jpg	"14_3424_1_142_02_211030-121606_bem_743_elicit_0.wav
"	142	male	6.08	16000	vnd.wave	bem	bem	bushe nifinshi alechita Ali nakontama	What is he doing because he has bowed down.
38	1	1569562856.jpg	"38_11902_2_381_01_211114-174347_bem_ba5_elicit_1.wav
"	381	male	6.647	16000	vnd.wave	bem	bem	Kukwafwa kanshi ukuti wuimfwa ifyo ushilefwaya, elyo na ukuleshako icitendwe.	this can help you avoid hearing what you do not want and also to lessen boredom.
6	1	2872743471_30e0d1a90a.jpg	"6_1324_0_61_01_211025-063726_bem_53e_elicit_0.wav
"	61	male	18.081	16000	vnd.wave	bem	bem	Abaume abaice bali muncende yakwangalilamo. Babili nabekala pacishingulula elyo umo alebashungulusha.	little boys are in a playing ground of them are seated on the Mary go round as one is spinning them.
12	1	1087168168_70280d024a.jpg	"12_6563_2_121_01_211105-114719_bem_9ed_elicit_1.wav
"	121	male	5.513	16000	vnd.wave	bem	nya	Icho chine umwaume ale tolokapo, nachi kwata amenshi	the same thing the young man is jumping on has water
11	1	3653484549_f316590b0f.jpg	"11_2596_2_111_01_211026-191932_bem_574_elicit_1.wav
"	111	female	5.966	16000	vnd.wave	bem	bem	Balesefya ubushiku umwana ali pakati afyelwe	The are celebrating the birthday of the child sitting in the middle 
20	1	3024252869.jpg	"20_1567_0_201_01_211111-102159_bem_dbf_elicit_0.wav
"	201	female	4.945	16000	vnd.wave	bem	bem	abantu balechuluka umusebo ubushiku	During the night some people are crossing the road
30	1	3691745687.jpg	"30_4116_0_301_01_211110-134320_bem_654_elicit_0.wav
"	301	male	8.507	16000	vnd.wave	bem	bem	abakashana babili na umulumendo umo baleenda mumbali ya cikulwa	Two ladies with a gentleman are walking along the building.
10	2	1095590286_c654f7e5a9.jpg	"10_2467_1_102_02_211107-154121_bem_574_elicit_0.wav
"	102	female	4.265	16000	vnd.wave	bem	bem	ishi imbwa shibili bushe shamumpanga nangula shabantu	Are these two wild dogs or domestic? 
33	1	3103645451.jpg	"33_4703_0_331_01_211109-120342_bem_c25_elicit_0.wav
"	331	female	7.35	16000	vnd.wave	bem	nse	Ibumba lya baume na banakashi bali ku cifulo ca cintubwingi	A crowd of men and women are in a public place
35	1	3127793607.jpg	"35_5298_2_351_01_220116-022602_bem_ba5_elicit_1.wav
"	351	male	4.719	16000	vnd.wave	bem	bem	Abaice baba na ifyakucita, kuti wasangafye ati ebakoseshe.	Children are naughty, one would discover that they are the ones who started the fire
18	1	3370043941.jpg	"18_6835_2_181_01_220117-085255_bem_524_elicit_1.wav
"	181	female	9.075	16000	vnd.wave	bem	bem	Pali ba shiitaata babili abafwele ifya fiita elyo nabakashana babili abalemoneka kofye imitwe	there's a two men who's wearing black clothes and two ladies who are only seen the heads
17	2	2246717855_c0c08fe5d2.jpg	"17_7986_3_172_02_211111-101809_bem_e94_elicit_1.wav
"	172	female	9.143	16000	vnd.wave	bem	nya	umukashana umwina Asia naikata na ica kuicingilishyako imfula umulumendo nao napanika icola pakati yamolu	An Asian lady has what to cover herself from rain and the gentleman has put his bag between his legs. 
12	1	3540416139_c884f38351.jpg	"12_6639_4_121_01_211105-182850_bem_9ed_elicit_2.wav
"	121	male	5.808	16000	vnd.wave	bem	nya	Abo bana kashi abale tamba imbwa, naba fwala isote kumutwe	the lady watching the dog has a hat on her head
34	1	515335111.jpg	"34_4982_2_341_01_211113-162658_bem_004_elicit_1.wav
"	341	female	2.858	16000	vnd.wave	bem	nbl	shitata ale oba ne mbwa yakwe mu bwato.	the gentleman is steering the boat with his dog on board
27	2	4097650560.jpg	"27_9102_3_272_02_211113-145239_bem_b15_elicit_1.wav
"	272	female	7.26	16000	vnd.wave	bem	leh	Kabili intambi shabo shaba nefyaku shana apali ponse imibili shali belela.	it is their tradition to dance and so their bodies are used
17	2	4650780114.jpg	"17_6566_3_172_02_220112-133521_bem_5da_elicit_1.wav
"	172	male	4.424	16000	vnd.wave	bem	toi	Kanshi eco twamwena nabatantama balemona ifya kushita.	Thats the reason why a lot of people are looking at what to buy.
5	2	2870426310_4d59795032.jpg	"5_1048_1_52_02_211101-002753_bem_a9e_elicit_0.wav
"	52	female	4.809	16000	vnd.wave	bem	bem	Bushe Bali banga abaana abaleende patufwani?	how many are they?
13	1	2888386138_578d21033a.jpg	"13_3097_0_131_01_211107-083947_bem_8cc_elicit_0.wav
"	131	female	6.67	16000	vnd.wave	bem	bem	umwaiche umu lumendo naiminina mung'anda naikumbata	A young boy is standing in the house while hugging himself. 
16	2	3105315670_5f86f73753.jpg	"16_7676_3_162_02_211110-173250_bem_eab_elicit_1.wav
"	162	male	10.095	16000	vnd.wave	bem	bem	elo ichipepo afwele chitali saana chile mufika nomuma kufi yakwe elo kuntashi kuli abaleisa babili umwanakashi nomwaume	He is putting on a long sweater even reaching him in the legs.
1	2	3271385712_ffd34f2de5.jpg	"1_132_1_12_02_211027-091939_bem_d90_elicit_0.wav
"	12	male	2.087	16000	vnd.wave	bem	bem	bushe finshi balechita	what are they doing?
26	1	403523132.jpg	"26_3123_0_261_01_211110-085339_bem_dcc_elicit_0.wav
"	261	male	5.422	16000	vnd.wave	bem	bem	chilepala kwati nakalimo umuntu aleyangasha akabwa akanono	It looks like a person is playing with a small dog.
26	2	2312747482.jpg	"26_3186_1_262_02_211110-130657_bem_8f1_elicit_0.wav
"	262	male	3.425	16000	vnd.wave	bem	bem	Nakekala mumaluba aka fuka fuka	It's sitted in the flowers calmly.
29	2	1338282180.jpg	"29_3761_1_292_02_211114-020940_bem_a9e_elicit_0.wav
"	292	female	5.445	16000	vnd.wave	bem	bem	ii ncende kwamoneka abantu abengi saana ndemona kwalifula ificitikako.	This place has a lot of peole i think there is a lot of activity.
14	2	3044536048_e615466e7f.jpg	"14_7024_1_142_02_211111-101759_bem_5da_elicit_0.wav
"	142	male	6.851	16000	vnd.wave	bem	toi	Bushe uyu umulumendo alpekanisha ukucimfya kulebako pa sondo nangula ale angala fye?	Is this guy preparing for the competition that will be held on sunday or he is just having fun?
29	1	3698507219.jpg	"29_9499_4_291_01_220112-154706_bem_9ff_elicit_2.wav
"	291	female	7.872	16000	vnd.wave	bem	bem	cilemoneka kwati bwato ubuletendeka fye ukwenda ukuya pa menshi.	it looks like a ship which is just starting to move.
30	1	6337111139.jpg	"30_4091_2_301_01_211110-110603_bem_654_elicit_1.wav
"	301	male	5.739	16000	vnd.wave	bem	bem	eya mune bonse bafwele ifyafita	Yea dear, all of them are in black.
2	1	322050103_145f7233c6.jpg	"2_4247_4_21_01_211102-131450_bem_2a5_elicit_2.wav
"	21	male	7.917	16000	vnd.wave	bem	bem	kabili kuli nafimbi ifikulwa ifilemoneka kunuma yakwe, kuli nabantu ku ncende iyo ine	there are buidings behind him as well as people walking
7	1	396763804_3b7f1e12a8.jpg	"7_1533_0_71_01_170101-195708_bem_74d_elicit_0.wav
"	71	female	9.415	16000	vnd.wave	bem	toi	imbwa shibili shilepepekana imo ilemoneka iyabuta elo imbi ilemoneka iyakashikila naikwatamo na ukubuta.	Two dogs are chasing each other, one is white in color the other one is brown and white in color.
