IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
2965,One old woman is happily excited with a funny sculpture.,Is this a sculpture or it's just a person who is painted with the aim of surprising people?,It seems like this is a painted person and the woman is getting something from him,Maybe that's why the woman was touching the person because she wanted to believe if it's a person or a sculpture.,And at this place there are alot of people having flags of the Country of America.
2966,Two men one wearing black and the other one white outsfits are wrestling,It seems like the one in black outfit is overpowered because it's like he has been pressed against the floor with the person he is wrestling with.,The referee of this match is looking closely to see who is tired.,This game might only be for adults because children might injure themselves or break their bones,One of the wrestlers of this game seems like he is watching with his coach.
2967,One well dressed Man is standing along the road.,But what can cause this well dressed man to hold a flying pan in the road?,It seems like he is with someone he is speaking with infront of him like it's the owner of the pan.,Or maybe he was showing people how to turn the pan when flying food that should be turned on the pan.,yes it seems like he is showing someone how to fry.
2968,I can see a man who is at a place where they roller skate.,"They is also a lady and a man holding each other together and wearing roller skates , I don't know if that's when they are learning or one of them is teaching the other. ",This place is full of people wearing roller skates on the feet.,Did they come to compete roller-skating or they were just playing and teaching one another?,The the place they are in is so shinny.
2969,Men are singing songs at the crowd,In my own view it looks like these men with instruments are playing songs for the people who are watching them.,And at this crowd there gentlemen and ladies all together.,It's obvious these gentlemen with instruments organized this day to bring people together and sing for them songs.,By the looks of things this place is being enjoyed.
2970,This woman in this place is selling different kinds of fruits.,The people haven't even reached on the woman to see what she is selling and don't know if the woman doesn't have what they want to buy in this place.,And this looks like a big shop where they sell different kind of things.,And it seems like they just sell different kinds of fruits because that's what is visible.,And this shop was made very clean.
2971,The men and ladies are at a place where they are competing how to dance.,I think they are preparing for a day when they will be showing people how to dance or a acting drama.,At this place the men are in shorts and the women are in trousers as they stand.,Maybe that's the rule that even men should wear shorts when dancing or acting drama.,And it's all are doing the same style
2972,One young girl is in a shop where they sale food ingredients.,It seems like this young girl is thinking of what she can get from the fruits being sold.,This young child with very long hair is leaning where the fruits have been put.,Maybe someone told her to select a fruit she would love to get or she was admiring the fruit prices.,And this same shop is full of wonderful fruits such that the child I undecided.
2973,Two gentlemen are fighting a boxing match.,One gentleman is wearing a white short and shoes while the other is wearing a red short and shoes,The gentleman in a white short has thrown a punch on the other gentleman in a red short.,"And they were fighting in the night because it's dark, the light is only shinning on the gentlemen boxing. ",And it seems like no one is watching this boxing match.
2974,Three young boys are playing in a bush like area.,The young boys are like throwing stones where they are looking or they are just competing throwing stones they see who can throw a stone the furthest.,As you see the way they are standing they look like they are siblings starting from the oldest to the youngest.,Children really love throwing stones.,And these children are so happy to be playing in this bush.
2975,A man and a woman are in a farm farming.,In this farm they are they are using two cows to help them farming or for different kinds of works.,For them to use cows it seems like this is a big farm.,"Yes, because cows are mainly used in big farms where a person can't manage. ",And this farm looks like that's when they have started farming in it.
2976,This man is in an office talking to someone while leaning on something.,It seems like he went at this place at night because it's dark outside.,I can see the door of this office is even open.,It's obvious this gentleman came to pass by the office to check something or he left something.,And the office they are in is very clean.
2977,This old man is walking on the road and he is feeling very tired.,"A lady behind the man is looking happy, I don't know if there was someone who made her happy or there was something she saw that made her happy. ",In this road there is a man throwing rubbish in a rubbish can.,"This other man looks sick, I don't know if he wasn't feeling ok or he was just tired. ","I think he is tired because of his age, because they is an age one becomes easily tired. "
2978,Two young girls are watching something.,They look happy and one has carried the friend on her back i don't if that's her young sibling.,These children are with two men who are having a conversation aside.,Maybe they are at place called museum where people watch or learn about past things.,"And this place is very nice, you can't even notice any dirty"
2979,I can see two people playing on a very big ocean.,"The way one is standing while sliding in water, can't he fall in water? Because it's not easy playing on water in this manner. ",It looks like these people are standing on skim boards.,It's obvious they have learnt well how to balance on water when they are skim-boarding.,"yes it's true, and the waves have risen very much on this ocean they are. "
2980,This gentleman is playing on a big ocean.,And it seems like he is used playing on an ocean because he can fall in the water and drown.,It's true this gentleman is strong because you can fall in the ocean.,Maybe they are the ones who surf on oceans when there are ocean waves.,That's how it looks because he is balancing like an experienced person.
2981,"I can see three people, two are sitting down and one is standing. ",The gentleman standing seems like walking on something small and he is trying to balance or he is just playing.,And it looks like these people are sitted along the road where there is a very big tree.,It looks like that's the sitting or resting place made for people on the road.,Yes it's true or that's the house they live in.
2982,This woman is pushing a child in a pram.,Another woman is pushing twins in a puram just near the stationary big train.,These people are walking along the stationary train besides them.,"Looking at the stationary trains, is this not a train sstation? ",Yes it's true because even the train looks like a passenger train.
2983,A young boy is sitted while pressing a computer.,And this boy is playing a game on the computer.,The table he is on also has different staffs like books and papers.,Maybe that's where he writes school work or he was writting something now he wants to rest.,It looks like he likes playing with this computer.
2984,Two young girls are with their mother at a place.,"And there are tall buildings, I don't know if they offices or shops. ",This place is also occupied by other people sitted with them down.,I think this place was made for resting or where people can meet and talk about issues.,That's what it looks like or their homes are near.
2985,A lot of men of nicely dressed men are having bags while walking in the road.,It looks like these men were walking on the parade they had.,Alot of other people are standing in the trees watching.,The people are feeling good seeing people wearing suits and they are being captured too on phones.,They are so excited and the spectators are many.
2986,I can see one gentleman on a bycicle in the road at night.,I can see it's a lady on the bycicle riding at night.,This looks like a busy road as people are walking in the night,And what is surprising is that the bycicle rider is riding among people in the night.,This rider is very surprising because you can't ride in the night.
2987,These people are sitted on the floor at once.,Maybe they were watching who was drawing people on the road.,And it looks like other people are walking past behind where they have sitted.,"I can even see alot of bags put on one spot, I don't know why they have put them like this. ",And where they are sitting looks like it's on the road.
2988,One gentleman is playing tennis.,And this gentleman is just playing alone while the other one is just watching him.,And where he is playing from looks and well fenced.,Yes sometimes it's needed that where you are playing from a match is neat and well fenced.,I can even see a ballperson along.
2989,Men and women have gathered at once to talk about something.,I can even see alot of cars in the road at this place.,They look very happy like they are celebrating something.,Maybe they were celebrating baby's birthday because i can see baby shoes on the table.,You are correct because it can be seen from outside that it's a man and a woman's house.
2990,Two men are in a horse race.,There were six people riding on the horses.,The lanes they are riding horses from is well fenced and people are watching,And the water looks like a river or where they bath the horses.,You have said the truth because you can clearly see that the water is dirty.
2991,One woman is sitted and selling some staffs at the market.,She is selling different kinds of staffs like fruits and vegetables.,And this looks like a big market.,Yes it's big because alot have what to sell in this place.,And they are selling food ingredients.
2992,One man is wearing a headsock and glasses while lifting his hand.,Maybe he is singing for people or himself.,This man has opened his mouth wide so that his voice can sound good.,It's like this man is a singer for him to be with a mic.,yes he is a singer.
2993,I can see people removing something from the vehicle.,And two gentlemen are capturing their friends with cameras.,And the place they are looks like a bush.,"Yes, it's obvious they came to play in the bush or finding something in the bush. ",Yes it might be true or they came to act a film.
2994,One woman is walking in a narrow road.,"This woman has a bag, I don't know if she's going to a shop or school. ",And the place he was looks beautiful with green grass and flowers.,And this place looks like a hill area because there are no roads for cars to pass.,Yes no car can pass through this road.
2995,A young girl is with her mother.,It's like there is a book they want to get or this lady is helping the child with a book it can get,And where they are looking for has alot of books.,Maybe it's a shop they sell books or where people read different types of books.,In my own view I think this is a school.
2996,A young child is squating and playing with sand.,"It even has a shovel in it's hand playing with it, I dont know if it's taping sand. ",This child is bare footed and the place he is at is Sandy.,Maybe the people who were with this child went to find sand or just to play in sand.,Or they were near a river.
2997,I can see men in a shop with different kinds of fruits.,Some men are touching the fruits they feel if it's ok to buy while others are are just watching and not yet decided what to buy.,I can also see alot of ripe bananas in this shop.,All the fruits just look ripe.  Maybe people just like buying differe kinds of fruits from this shop.,And this is a very big shop.
2998,This gentleman is sitted and holding something in his hand.,Maybe he is thinking about something for him to sit in this manner or he was just tired.,And behind this gentleman there are alot of tall buildings,I can see he even has a skate board .,And the place he is at is painted the same.
2999,An old woman is looking carefully before she crosses the road.,Some people are just walking in the road while looking upwards I don't know if there were tall buildings they were looking at.,And it looks like others are buying somethingo or they are parking their bycicles.,And one gentleman wearing a yellow jersey is entering a shop which looks like they sell fruits.,It looks like he was even buying something.
3000,A young boy is in a vehicle which looks like the soldier's.,There is another young boy sitted in the car. I don't know if he sees himself as a soldier's driver.,And the car this boy is in is parked under a big tree.,It seems these children want to be soldiers when they grow up nowonder they are playing pretending to be soldiers.,"That's true, you can see with the way they are playing with guns. "
3001,This black dog is standing near along the river.,Is it that dark or it's just an evening shadow reflection?,It looks like it was in the evening and  where it is there is a ball near by.,I don't know what a dog can be doing at this place in the evening all alone.,Maybe there is something it wants to dig out.
3002,A lady is putting on bright clothes and looks happy.,The way she's standing it's like she threw something in the air.,"yes, and it looks like they were competing with friends","yes, maybe there was something they were throwing with other friends whom we can't see at this place. ",And his friends were the ones were receiving what they were receiving.
3003,A gentleman has highly jumped with his bycicle.,Is it an accident that made him throw himself like this or it's just a type of sport?,It looks like this is a sport and there are some people competing with them.,Am sure he knows very well how to throw himself in this way because you can fall badly without knowing how to throw yourself.,"You are right, this gentleman seeems like he knows very well. "
3004,A young girl is sitted on a chair.,It's so surprising that this child can be found with computers and pressing them.,It looks like it's parents are singers because these are musical instruments.,And this child is very happy I don't know if it feels good playing with what is has.,And the child is very happy receiving what was given.
3005,An old lady is shaking hands with a man.,This was obviously a wedding day because I can see a bride holding a flower in her hand.,It's true it looks like a wedding day and a day of rejoicing.,The man the old lady is shaking hands with looks like the groom.,It looks like the old woman is the mother of the bride.
3006,This gentleman's dressing resembles a soldier or a guard.,"Seeing his uniform, it looks like this gentleman is a ship pilot. ",Yes and it looks like the people are boarding into the ship.,"Yes alot of people were boarding the ship, maybe they were all on a journey and buying tickets. ",I agree they might have been on a journey.
3007,A child  is sitted and playing with boxes.,It looks like he was packing small box in the big box.,And he is in a big room which has a chair and a table.,Maybe it's the chair he reads from or write school work.,That's true and he was just playing on the floor.
3008,A man is standing while holding a paper in his hands.,And it looks like he was at a kids party because they have hanged baloons and dolls.,"yes I agree, it looks like a party of kids who are classmates",It's good making parties for kids because they feel very good.,Yes they really feel good and it's something important at school.
3009,I can see a woman riding a bycicle.,"And she is riding the bycicle so fast, I don't know if she is rushing somewhere or chasing after something. ",There are alot of stones along the road she is riding in.,Maybe she was riding in hills where there are a few cars usually pass.,There is no car that's why she is driving like this.
3010,A young boy is in a shop selling.,"And this boy is selling different kinds of staffs like beer, food, drinks among others. ",This shop looks very big which has different kinds of goods.,I can see that and what's surprising is that a child is the one selling where th,It's not surprising because nowodays there are children like this.
3011,An old man with a long beard is coming out from a building.,"He has even worn a black jersey, I don't know if it was cold or it's just fashion. ",It looks like he wanted to go somewhere because he has a bag.,Maybe he was coming out from the bar then he decided to visit another place or at his home.,It looks like this person wants to go home.
3012,This old man is digging in the farm.,It seems like this is an old man. Can he manage farming for a long time?,I think he is very strong and he has been farming for a long time because it looks like he lives on this farm.,This man was in a bush because buildings or roads cant be seen as proof that there people in this area.,"Just the way he is holding the how, you can say this is his farm. "
3013,Two women are sitted together and and one has a child on her.,"Both women are laughingyly looking at the child, I don't know if there was something funny said. ",And the house they are in looks beautiful with alot of households.,And usually when there are children in the house there are alot of scattered things because children love playing with things.,"yes, sometimes children really give work. "
3014,This soldier is shaking hands with a well dressed Man.,I think these men visited the soldiers at their camp or it's the soldiers that visited these men.,You are right because even the room they are in looks like that's where they hold meetings and talk.,"Yes, maybe they was an issue they were discussing about maybe an issue about peace within and outside the country. ",And they look like a conutry's top officials.
3015,A young man has climbed on something and wants to clean the wall.,Does he only want to clean the wall or even paint it so that it can look nice?,It looks like he wants to paint it because the wall is dirty.,It will be a good thing if they the wall because since it's tall it Should be looking nice because it's noticable to all the people walking in the road.,yes it was very dirty.
3016,Young children are in a tunnel where they are watching fish from.,And they built it under water so that people can see the fish nearer.,And there are alot of people in this place with one adult.,Everyone was in this tunnel so that they can look closely see the fish they would like to see in this ocean.,It is so wonderful they way they made this tunnel.
3017,A very young child is very happy.,It seems like someone is making the child laugh for it to laugh in this manner.,And it looks like there is a mirror infront  where the child can see itself.,"Yes, it's nice if a child is happy because it will be happy as it grows and that pleases parents. ","You have spoken the truth, a child should be happy as it grows just like this child. "
3018,An old man and woman are at 7 certain place.,The woman is laughing and the man is sitted on the motor bike and looks like his laughing too,And it looks like there were alot of celebrations at this place.,Maybe these people are married and they are happy being photographed together.,It looks like these people on the photo are lovers.
3019,One old woman hasu 7 young girls. u,Maybe she was giving out the papers in her hands to all the girls.,It looks like it's their teacher telling them something or teaching them.,Where there young girls at school or its was just an organization which gathered to meet the old woman?,It seems like it's an organization but looking like a school.
3020,These two people are on a bycicle both riding it.,Maybe it's the husband and wife riding at once. Because they can't just make a bycicle with 2 double peddles. Maybe the bycicle was made for a husband and wife.,This place looks like there are people sitted on benches under a tree.,They did well to put benches in the road because there are some long distanced roads and it's tiresome just to reach your destination. Atleast you can rest along the road.,It's so nice especially for adults
3021,There are people at this place that are acting a film to please people.,It looks like these people were celebrating something on this day or they came to watch those who wore like long dolls.,And this place they live in looks like a place of hills and trees.,Yes there are tall hills. It's surprising why they would chose this place for celebrating because the place does not look like it's occupied by people,Maybe these people like cold places.
3022,Two ladies wearing white clothings on their heads are sitted on the door steps of their house.,One lady was drinking something which was in the cup she had while the other one was reading a big book.,Their house looks brightly painted and there are flowers outside.,"Yes, this is a big house, maybe alot if people live in it",And this is a beautiful house.
3023,"Two ladies are riding bycicles, one is ahead while the other one is behind. ",There are y'all buildings on both sides of the road which might be offices or shops.,And at their sides there are alot of stickers tied at ropes and a gentleman is passing under.,"Yes, obviously the people of this area were cerebrating or about to cerebrate in days to come nowonder they tied papers on ropes. ",And they look like very happy people.
3024,A gentleman is squating in front of an ocean.,It looks like he fished out a fish his holding in his hands now his afraid of holding it.,Yes and it looks like he has a bucket to put in fish he fished and a fishing stick he had put on the ground.,Maybe this gentleman fishes fish for selling or consumption.,"It looks like it's for consumption, and he likes fishing. "
3025,Two old men are sitted on the wall.,Maybe they are sitted and admiring how this wall was made.,I think this place is loved by alot of old people,Yes they are many. Maybe that's where they used to play in their childhoodand they come back for memories.,And these people are the aged.
3026,A young boy without wearing a shirt is standing.,He was looking suprised being captured.,The place the boy is at looks like a village and the occupants are near.,I can even see two lady's legs at a building. Maybe that's where the child lives.,"I can see the legs too, it looks like this is a community with a lot of people. "
3027,This man with a cap is looking through something his holding in his hands.,Isn't it not a camera he is holding?,"Yes that's true my friend, he is holding a camera and he looks like a photographer. ",Maybe he was photographing and he told someone to capture him too.,"yes, this person looks like a photographer and he was photographing at this place. "
3028,Two young boys and a girl are playing together.,One boy is holding the metal while the other is hanging on it.,It looks like what they are in rotates because I can see an adult pushing it.,Yes it rotates and people ride in.,And these people have no fear because it rotates very fast.
3029,A woman has lifted a smilling baby in her arms.,The woman and the baby look alike. Can the baby be a grandchild?,I think this might be a grandchild because the woman is old.,Am sure the old woman took the baby with her for a walk.,That can also be true or she was taking it to the mother at home.
3030,These children are in a building where they are swinging on ropes.,It seems like these children are just playing or competing swinging,I think they were training with their trainee behind them.,Obviously this place is made for children to swing.,And this place looks like it's loved by alot if children.
3031,This man is squating while repairing a small bycicle.,It looks like they gave him the bycicle to change the back tire.,I think this is a shop where they make alot of bycicles,Am sure this shop belongs to the man and he is the repairman.,"Looking the clothes he wore, it's true this is a place he repairs from. "
3032,Two men are competing throwing kicks.,Maybe they are training how to lift kick.,It seems like they were fighting and the place looked like a basket ball coat.,"yes, maybe they are preparing themselves for a tournament of kicks. ",And one has thrown a deadly kick to the other.
3033,Three old women have gathered and they are laughing.,I wonder what could make them laugh in this manner.,It looks like it's been long since these women met.,"Yes, because when women are gathered like this it's all about laughing. ",Yes they are very happy and both looking smart.
3034,This old man is hold a baby boy in water.,And he has hold the baby tightly because is can drown if he lets go.,It looks like he is teaching the baby how to bath in this kind of water.,"Yes, obviously his aim was to make the baby get used to the water so that it can know how to bath at an early age. ",This parent is doing a good thing because sometimes swimming helps alot.
3035,Two men are walking together and wearing the same clothes.,With the clothes they are wearing they look like aeroplane soldier's pilots.,You right because even the place looks like an airport.,"Yes they are at the airport, its obvious they were from flying an aeroplane. ","yes that's where they were from, and one has carried a child in his arms. "
3036,An old man is on a bycicle in the road all alone.,He is riding the bycicle in the road meant for vehicles.,And it seems like he was in the bush.,"Yes he is in the bush, it's like he was on a long journey. ",Am sure he is even tired.
3037,These people wearing different clothes are playing a game.,It looks like they are playing hockey.,yes they even have goal posts for the small ball,And there were alot of people watching this sport which was played.,"Yes it's true there were alot of people, maybe this sport is loved by these people. "
3038,One gentleman is in a bright room sitted.,Is he the one who painted what's on the wall?,It's seems this man painted the wall,Then he is good at it.,And there are many paintings he did on the wall.
3039,This woman is holding papers in her hands with something dark in her hands.,Maybe he was attaching papers using a stapular in his hands.,This looks like an office where this woman is usually found.,Yes looking at the room this is surely the woman's office work place.,"yes I that's true, this person works different kinds of work. "
3040,One woman is alone at a certain place and she's wearing an helmet.,This woman is obviously climbing tall hills so that she can be famous.,"Yes ure right, she's like those who complete to climb on hills.",And she it's obvious she doesn't have fear because it's not easy climbing tall hills.,No this lady has no fear.
3041,This man wearing white clothes is playing with fire at night.,And he looks like he is not scared of being burnt from the fire stick his playing with because he has no fear.,It looks like this gentleman knows how to play with fire.,"Yes he is trained, and the reason why he was playing with it in the evening is for people to see clearly how the fire is rotating",yes that's true because fire can burn anything.
3042,I can see a shop with alot of selling goods.,"One gentleman is standing with a bucket on spilled water, I don't know if he was washing something. ",It looks like he was parking well goods in the shop.,He has even taken off his shirt I don't know if it was hot or he wanted to it off just like the other man.,I think this place was hot.
3043,A woman is with her dog in the bush.,"A dog is running, it's like it has seen something or someone is calling it in the bush. ",This woman is in the bush with her dog.,Yes it's in the bush. Maybe the woman took the dog with her to catch bush meat.,Or they just went to play to find something.
3044,Two dogs are playing at a bright area.,"And they are at a place full of snow, I don't know if they don't feel cold being in this place. ","And  looking at the ground where the dogs are, it's white and well fenced. ","yes, because it snowed when the dogs where in this area. ",And alot of snow rained here.
3045,This man is laying down while reading a book.,He's obviously feeling happy being laying  in an open place and having some fresh air.,"yes, he is in the bush with alot if tress. ","In these kind of places there is an abundance of fresh air, nowonder the gentleman was laying down. ","yes, you've said the truth. "
3046,I can see alot of people each on a bycicle.,It seems like these gentlemen are competing riding bycicles.,And they are all wearing something different  and lined up.,And people have also come to watch the bycicle race.,Maybe these people like watching this sport.
3047,One gentleman is skating.,It's obvious he knows how to skate because anyone can fall.,It looks like the skating place was well built,yes it's made perfectly that anyone skating can't fall.,They did  well because it helps alot.
3048,A young girl is sitted near the road.,"She even has flowers in her hands, I don't know if she was waiting for someone to give. ",And along the road there are tall buildings.,I wonder what the child can be doing in this place all alone.,Maybe she was waiting for someone she was with.
3049,These people are sitted in the house as one.,They are so happy and playing a game.,"They have even put chairs aside, they all want to sit on the floor. ",Maybe the kind of game they were playing required them to sit on the floor where there is enough space.,yes it looks like they were playing a game.
3050,This man is squating while repairing his bycicle.,He has even put off his shirt I don't know if it's very hot or he works well without the shirt.,It's like this man was in a bycicle riding race but his bycicle had a breakdown on the road.,"Maybe he repairs bycicles and he has been brought one to repair, that's y he might have taken off his shirt. ",yes and he concentrated very much so that the bycicle can well be prepared.
3051,A gentleman is riding on a speeding horse.,It's like they are in a horse race and they are trying to see the best.,"While riding these horses, it looks like they were jumping too. ","Yes, it's obvious they were trained where to and not to jump when racing. ",And some horses were so smart jumping.
3052,This man is taller than all the people at this place.,It looks like he was stepping on something that made him tall amongst everyone in this place.,It's like this gentleman was at a comedy show and others were doing bussiness.,Yes people look busy with what they are doing.,"yes you've spoken the truth, there are different things here. "
3053,This gentleman has thrown himself high on a bycicle.,He must have been in a sport of throwing himself with a bycicle because he can't just throw himself for nothing.,And there were humps on the ground.,Am sure it's the humps hills that made him throw himself like this.,"That's true, or it's a sport of throwing high bycicles. "
3054,This person is pulling an animal sculpture he has put on a trolley.,"And the person is so happy pulling an animal sculpture, I don't know if she's the one who made it or someone else. ",It looks he bought or got this animal sculpture somewhere,And obviously it's a student who was given to make this animal sculpture to take to school.,And they know how to make those who made it.
3055,Two men have painted their faces as they stood.,It's like they want to make people laugh while singing.,Yes that's how it looks and this room has bright lights .,Yes it looks like it was at night when these gentlemen were singing and maybe even acting some drama.,"That's true, am sure there were some drama. "
3056,Men are wearing helmets on their heads and put clothe posters.,It's obvious there was a message they were announcing to everyone who was at this place.,By the looks of things it's like they were calming the people making noise,"I can see banners with words written on them, maybe these people wanted to start a riot. ",Obviously this was a riot these people started.
3057,This gentleman is sitted with a dog near him.,And the dog is very suprised as it has opened it's eyes wide.,"Looking the way he is with the dog, this man loves his dog. ",Am sure it's his dog he stays with home.,yes obviously this is his dog.
3058,An old man wearing a cap is sitted near the flower.,"He looks very tired, maybe he wants to rest. ",you are right and he sitted besides flowers not a bench.,Maybe this old man was on a long journey which made him rest along the road.,"you right, or he was sick. "
3059,This man is walking in the road and wearing glasses.,I don't know if he was looking at someone or waiting  for someone.,It's like he is coming from the building near him.,"He has even put on headsets, maybe he was just having a walk. ",Yes because others like listening to songs.
3060,This man on a motor bike is riding it fast.,Obviously he was in a motor bike race with others at this time.,"By looking at the road, it's like there where many in this motor bike","Yes, maybe he was even the one on the lead if other motor bike riders. ",yes it's true that's what was happening.
3061,These girls are making something in this house.,They are making small cars tied to ropes.,"And they are concetrating very much as they make them, it's like they enjoy doing it. ","I can even see books in the shelves, maybe they were making the toys in the library. ","Yes you have spoken the truth, maybe they were making from the library. "
3062,This young child is standing while holding a toy gun.,And he is holding well the gun. Maybe the child wants to be a soldier when it grows up.,This place is looks like a village where these people are settled.,"yes, it looks so open and bright. ",Maybe soldiers live in this area.
3063,A man is chatting with two women at a place.,It looks like they were chatting from the bush.,This bush is full of big trees.,"These kind of places are so quiet, maybe they wanted to chat in a place free from noise. ",That's how it seems and a woman is stretching herself.
3064,Two children have blinded folde their mother's face.,The boy is so happy covering his mother's face.,And the mother is happy playing with these children.,Obviously these children prepared something for their mother and suprise her by covering her face.,And its like they love their mother.
3065,These gentlemen are repairing a watch.,Obviously the man squating wearing a white shirt is the one that repairs and maybe sells too.,you are right because he has alot of watches on his table.,Am sure he knows how to repair small watches because it's not easy repair such a small gadget like a small watch.,"yes, this man knows how to repair. "
3066,I can see women wearing caps sitted at one.,They are all eating food unless one woman who is just writing I don't know if she is not feeling like eating like the others or she is not hungry.,It looks like they sell food near the place they are seated.,"yes, obviously this is where they sell food and the people we can see are queueing for food. ","Yes, because some people love eating and they were all eating. "
3067,This child is wearing a bright football jersey.,"He has even lifted the trophy up, It looks like it's his trophy he got when they won the match. ",And the room he is in looks like the kitchen.,yes obviously he was in the kitchen because cups and plates can be seen.,"yes, and he is lifting a trophy with a football boot on it. "
3068,Alot of people have gathered here at one place,Obviously they all came and gathered  to pray as a church.,And there are different kind of people including women and men.,Maybe this was a planned day for different people to meet and worship together.,"yes you've spoken the truth, it's like they planned to meet. "
3069,Alot of ladies have joined hands together and lifted them in the air.,It's like they are about to start playing a match but they are cheering themselves up before they start playing.,And this place has benches where people watching are sitted.,"And a few people were watching, maybe that's when they were arriving. ","yes those watching are a few, maybe others won't come to watch. "
3070,Two fured dogs are playing together in grass.,Are these dogs just playing or fighting?,It looks like they were just playing together because they are excited.,The dogs were at a nice place with green grass.,They really keep this place nicely.
3071,I see alot of people dressed smartly.,"I can see musical number, maybe people were waiting for some music to play. ","I have seen too, and these might be musicians and they are loved very much because alot of people have come to watch them","Yes it's like they are loved by people, maybe they know how to sing. ",Yes it might be true they know how to sing.
3072,Two men are helping each other on a machine.,It's like they were cutting flat metal on the machine.,It's like these men wanted to make something.,yes there was something they wanted to make which required the use of the machine they had.,Yes it's true this machine is helping them.
3073,Men and women are sitted with glass cups on the tables.,It's like they were learning something in this room or they came for a meeting.,"you are right, it's like they came for a presentation. ",With the way the cups were alot on the table maybe there was a drink they made and people came to taste how it feels.,Yes they came for drinks and talks.
3074,This child is in a farm holding a pumpkin.,"And they are big pumpkins in this farm, am sure those who cultivated these pumpkins know how to cultivate them. ",And it looks like there are alot of pumpkins in this farm.,Maybe they cultivated for selling at the market or shop.,Maybe they are for selling because they are many.
3075,This man is jogging shirtless.,It looks like he was just jogging to loosen up some body weight.,And his body looks so fit because of road runs,yes maybe there is a sport this gentleman playsso that he can have a light body weight.,"you have spoken the truth, maybe there is a sport he plays. "
3076,Two men are sitted while one has a cap on.,It's like they are sun basking while others are just sitted in the shade chatting with their friends.,"yes, it looks like this place is for resting. ","I can see children's slide, maybe these people brought their children to play and now they were waiting for them. ",Yes it's obvious the children love this place.
