IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
2724,People are looking at a police man who is passing in the road.,"This policeman,does it mean he is paving a way for rich people to come and pass?",Yes it looks like he is paving the way so that the president can come pass.,For sure they are rich people such that even a woman in green clothes that is where she is paying attention to.,She is very suprised for sure she did not expect to meet the president.
2725,An old woman is playing with three small balls at the same tme.,Is this not the old woman who usually comes at the school shop?,"She is the same old woman,her job is to make people happy in the roads and in the shops.",She really makes noise but the men who cooks likes her because she attracts different customers.,They really like her because she makes the customers happy while they buy food.
2726,"A small child is carrying a to on his head near the river,","They told the child,come back here,thatside there crocodiles inside the water"" but the child keeps on going.",The mother is stopping her but she keeps on going without even been scared.,"There are a lot of people in this area,she will be pushed down in the end because she does not listen.",This child does not want to listen only wants to go and play in the water.
2727,A man is on top of the pipe beside him there is a house with flowers on it.,They said this man has come with a company who deals with painting houses for people and other buildings.,They have come to paint the house so that it can look nice.,The cars are also passing near by the house he is cleaning.,This road looks so busy with people and cars.
2728,People are watching a game of volleyball.,Two groups with a net in between.,Both groups wants to score by ropping the ball to the side.,One group is preventing the oponents not to push the ball to their side because they might loose the game.,Both groups wants to win hence there is too much protection from been scored.
2729,A man is sleeping on the bed with a dolly while opening food.,Does it mean the young man entertains himself in food?,Yes it looks like he is a kind of person who likes entertaining himself with food.,And he is so upset because everyone has left him alone at home.,He is not happy that everyone has left him home alone that is why he is busy eating and sleeping.
2730,Two old men are stretching at the gym.,Is the friend to this old man stretching himself down?,Yes they are stretching so that they reduce some weight.,In this place there is too much light and behind them there is a place of business.,These items people would like to buy at a cheap price for sure.
2731,A man is standing near the river and cutting a fruit.,This young man has stayed in this place for a long time not so?,Yes it looks like he has really stayed long in this area.,Even the knife he is using is very sharp because these fruits are very hard to cut.,Yes the knife is very sharp and the fruits are difficult to cut for sure.
2732,"Policeme are passing in their car,and it loks like there is someone they are going to arrest.",Is this not the building a lot of people fear where criminals stay and the police have come to arest them?,Yes this is the same building the criminal stays in.,Everyone must be arested because people in this area have suffered.,Today they will be arrested because these policemen are very serious with their jobs.
2733,A police dog is going though a teaching phase.,Are they teaching the dog how to bark on the criminals?,Yes they are teaching it how to identify criminals with guns and drugs.,This dog is so strong and clever you can just tell how big the teeth are.,These types of  dogs re found abroad in european countries but sometimes even in our country you can find them.
2734,A man is playing in the river while holding a rope and whre he is stepping.,They have gone to play near the river with family and neighbors.,It looks like they have all gone to play friends and family.,The rope he is holding has been tide to the big boat pulling him.,Yes the rope has been tide to the boat then its pulling him.
2735,People are taking pictures with the bride and groom after getting married.,There are a lot of people who came for a wedding?,Yes it looks like the bride and the groom are well known people.,The temple is so big togethwe with the car they have used.,This temple looks to be vey big in this area and also the car is very nice.
2736,A female singer is singing while playing a keyboard.,The songs she is listening to has taken her mind away.,The song she is singing is a very nice song such that it has taken her mind away.,She is even closing her eyes when singing to show that she is really enjoying and has a talent to sing.,Yes this person can sing very well and people likes her so much.
2737,People are watching a man doing dama at the stage  and camera people are capturing the moment.,With a helmet on his head and the light splashing on him.,He is showing people what he can do with his talent.,That is where everyone has paid attention to.,Yes everyone is looking at what the man does.
2738,A group of singers are singing and making people happy.,Is this man talking to a lady putting on green clothes?,Yes it looks like he likes her thst is why he is talking to her.,A building where people go for resting and eating.,Yes this is the building where many people come to rest and enjoy themselves.
2739,People are looking at the water and the buildings.,A nice place where family and friends are found.,"This is a place where old,young and children come to rest and play from.",Ayoung man is jumping in the air and other people are taking pictures.,"Some are looking at the water,some are chating,its a nice place."
2740,An old man is on the horse riding him.,This same bike is the one he uses to carry items and other things for different people.,That is what he uses to carry different things for people.,That is where he has gone at a green house tp pick items for people on his bike.,It looks like there is something they are takimng home for someone.
2741,An old man is passing in the snow.,All the trees are full of snow right?,Yes it looks like it is a season of snow.,This old man is even used to skid in the snow every year.,It looks like he has stayed in this area for a ong time so he has gotten used skidding.
2742,A dog has brought a plate they threw for it.,"They have been looking for this dog for a long time,it has even reached near the snow.",It looks like the plate was hidden in the snow.,That is where they give the dog food on the same plate so he really knows it.,"Yes that is where the dog eats from ,therefore it knows the plate very well."
2743,One man is stnding outside talking on the phone and another man inside the car also talking on the phone.,"""Have you seen your works hereat the site?',he asks the workers on the phone.",It looks like he is not happy with the works of the workers at this site.,"""Everyone come back at the working place!"",he commands them.",The workers are worried and goes back at the working place.
2744,A woman putting on a red dress has tide the hands of her friend with chains.,Is this the same woman who mistreats the workers? because she does not keep them well.,It looks like she mistreats her worker.,This is when she has let her go home while taking her like a criminal.,"This is very bad keeping a person as if she a criminal,it is really bad."
2745,A group of singers are playing different instrumentals.,This oplace is so peaceful that is where you find things that keep people happy.,It is a place where someone can go if he or she wants to listen to nice songs.,They have even served them different drinks as they play the guiers for people.,Yes so that they can be enjoying the cold drinks as they ae chating.
2746,Three women are cooking different kinds of food.,Is this the same teacher of cooking who is wel know in this town?,Two women wants to learn how to cook.,For she teaches so well so that she even removes the glases from her eyes.,Yes when they remove glases that means they are now serious with cooking and cook so well.
2747,A teacher is teaching a lot of children in class.,Are these children orphans?,Yes this children are orphans who come at this school.,He is really doing a good job because these children when they grow up will be able to keep themelves well in different career jobs.,"Yes he is doing a great job,because when they are educated they will definitely improve their lives."
2748,One woman is combing her hair and the other woman is looking at her.,My sister can i follow to the event  you are going to?' she asks the woman who is combing her hair.,"She answers her,'where am going you need to have an identity card'","She really feels bad because she lways wanted to be given the comb,blower and to follow her.",It looks like she will give her as soon as she is done using it.
2749,An old man and a bike with three wheels is selling cold drinks.,Were those people i have left behind calling and stopping me?,Yes there is someone who stopped him so that they can buy some items he has.,Let me just ring the bell so that they can hurry up.,Yes the bell will enable people to be fast because the man looks like he is in a hurry.
2750,Players for hokey are celebrating.,Are these the same team who won last week?,Yes these are the people who will get the trophy this year.,They have rights to celebrate because they have really tried their best.,They are very happy because todays victory will enable them to be near the trophy.
2751,The mother and the child are eating in a restuarant while taking pictures.,She went to pick the child then passed through the restuarant?,Yes she picked the child and passed by the restuarant to eat it has been long.,It is is si joyful and nice because  it has been long since they saw each other with the mother.,That is why they have called a camera man to capture the moment.
2752,Two teams are playing football.,Some are putting on green and some black.,It looks like this game is very difficult both sides because no one has scored.,"This competition is very stiff because both teams are good,let us watch and see how they will fare.",It looks like the game is about to end then they scared and won.
2753,The minister is addressing the people wit flowers in his neck.,Is this the same leader we have who was in the hospitalfor two years?he has now shown himself to the people.,Yes he is the same one who was very sick but he is now ok and ready to face the world.,This is very good because these are good people can they really continue with their work.,Yes right now they are telling people that he is now ok and he will continue with his work.
2754,A white man is slidding in the water while holding the rope.,Is this the same old man who usually comes with his friends near the river?,Yes he is the same one even today he has come with his friends who in the boat where the rope is been held.,"They have rights to play around because they have really worked hard,its now time to rest and be happy.",Yes it is true these people have really worked hard.
2755,An old man is walking in the road beside him there is a building which is painted very clean.,His wife told him to hurry up when going back because it will rain soon.,The wife told him a long time that dont take long to come back there is a drak cloud for rains.,"Because even the shortest route he can use has been locked,what is he going to do then?",The only way is to use the longest route because all the routes are closed.
2756,People in a store are buying different things.,Is this store near the train station?,Yes this is the store where peiople buy things before entering the train at the station.,Awoman putting on re clothes has stopped to buy some toys for the children.,Yes she has stpped because she has seen that the prices are cheap.
2757,A young child and the father are farming.,He is been tuaght how to farm groundnuts.,Yes he is teaching him how to farm groundnuts.,This is very nice because a child requires to be taught how to live while young.,Yes a child is suppossed to be taught while they are young even the Bible says so.
2758,A lady is looking at an animal in the park.,Is this the same lady with her team who take walks to stretch their legs?,"Yes she is the one,but today the friends are nowhere to be seen.","It sems they are the ones ,those two ladies goingn back to check on the chickens.",Am sure they are the same people because they really like to watch different animals.
2759,A lady and some other men are seated waiting for a bus.,Is it not very early in the morning when they came to wait for the bus untill its now evening?,It looks like they came a long time but buses are nowhere to be seen.,That is why they have just decided to stay and spend a night at the station because their homms are far.,It looks like they are going to spend a night here because the bus may reach in the night.
2760,An old woman putting on red clothes is on the window looking outside.,Is this the same worker who works at the  house of a leader of the country?,Yes she is the one who cooks for the leader of this area.,She is looking at the children coming back from school and wondering how to welcome them.,She is wondering what hey will eat because she is not yet done cooking for them.
2761,A wife and a husband are sleeping in the sand near the river.,"This is a nice place i dont even want to go back home',the wife tells the husband.","Please stop making noise let me finish reading this book,it feels so good in this sand.","Why did you even carry the same book?,because hee we came to have a good times as husband and wife.","We will chat nicely,let me just finish reading the book."
2762,An old man is resting after moving a long journey with his bags.,They have chased him from his hous because he does not pay money for rent.,Yes he looks so troubled this old man.,"Where will i go to,any place is far and i cant afford anything',the man complains to himself.","It looks like he has a huge burden ,such that he does not even know where to go to."
2763,Journalists are asking a lady questions.,A lady says.'i have a question what can i do for mr to start working at your campany.,"The man laughs and answers her,'you need to pay attention to school and get good grades if you want to work at our campany'.",Then i will pay more attention to school so that i can work at the television campany.,Thank you so much young lady go well.
2764,An old man is singing and playing his guiter.,Is this the same man found outside the store?,Yes he is the same one he makes people happy who come to the store.,"He really lies singing,sometimes they even give him some money.",This is the work he does to make people happy who pass by.
2765,A bus is carrying furnitures while flags are hanging on the bus.,Is this the same bus which takes fuinitures to the weddings?,Yes this is the bus carrying furnitures for the wedding.,This is very good because they have been waiting for the furnitures in order for the wedding to start.,"Very soon the bus will arive ,it really moves fast."
2766,A man is seated on the chair thinking about his life.,Here in town does it mean people are always locked inside?'.he asks himself.,He is very suprised because he is used been found with different people where he comes from.,That is why has just sat on the bench outside the house hoping to see anyone pass by.,It looks like no one will pass today.
2767,An old man is seated talking on the phone while a young man is washing and cleaning the bus.,Is this not the driver of the bus?,"Yes he is the one ,he is even drinking some water as they finish cleaning the bus.",That is how he is seated there waiting and talking to his lover telling her that he will be home today.,Yes he is telling his lover that he will be starting off soon.
2768,A woman is capturing the children while they compete with the game.,Is this the same woman who brings children to compete with different games on the road?,It looks like she is the one who brought her to come and compete.,And the cars are passing besides them.,It looks like this is the place different people come to have fun and rest.
2769,A lady is drinking tea and a scone.,"This lady they slept at the station because there was no bus,that is why she has bought some food early un the morning.",It looks like she woke up with hunger.,"It is very cold indeed and she does not have strength,hence this food will help her.",Yes tea will give her warmth and strength.
2770,Two women with one man  are seated on a table drinking tea.,These two are husband and wife they have gone to visit their female parent.,Yes they went that they visit their parents they have been sick.,They even tell their grandchild to take a picyure so tht they can put on the wall like other old pictures.,That is why they have taken a picture so that they can keep the memory.
2771,An old man is making a decoration out of a stone.,Does he know that the small dog he locked inside has come out?,It looks like he does not know that it is out and yet he is just busy working on the stone.,Then the stones will bash it.,If he does not pay attenton he will smash it with the stones he is grinding.
2772,Two policemen are patroling the area where children and old people are found.,It looks like there was war in this area thats is why the have called the police.,Yes it looks like there was someone who wanted to steal the children.,Everyone is outside to see what will follow up since the police have arived.,Yes everyone is outside trying to see if the criminals have been arested.
2773,A man is from slashing  grass with a matchine.,For a long time now he has been telling his neighbos about slashing the grass but does it mean they do not want?,It looks like the neighbor does not have time to slash the grass.,"Because there is too much grass outside the house,their job is just to park their car without slashing the gras.",They have taken all their attention to their cars so that they can be looking nice.
2774,A young chils is taking a picture before going to swim in the river.,"This children ,are always brought o the river in hot season to swim.",Yes every year they need to go to the river to swim.,"Climb on that wall i capture you',the mother happily asks the child.",The mother was so happy to bring her cild to this place.
2775,A man is shaving his behead with a matchine.,"Your beheads have grown please go and shave',the wife tells the husband.",The husband answers her'do notworry my wife i am going to shave'.,Yes because the wife is a very clean woman she has even put nice pictures of the children on the wall.,Yes they like it because every morning they want to be looking at it and feel nice.
2776,A woman is selling fruits outside  the building.,Is this the woman who sale fruits outside the building?,Yes she has made it to be a selling point for her goods.,"For sure everyone likes her ,because that is the only source of income she has for her family and children.",Yes this is also her job and her fruits are very sweet.
2777,Driver for a train is taking a picture after checking it.,Is this the man who fix trains?,Yes he fixes different kinds of trains.,Everyone with a problem in many areas and compounds call upon his office but he instructs his workes to attend to them.,He is a kind of person who has worked with trains for a long time and evryone knows him.
2778,A man seted in his office on the computer.,This office is very busy for sure.,Yes it ooks like he is the boss at this campany.,"But before i put a new one let me just fix this old roof,'the man encourages himself.",This office serves a lot of people from different situations.
2779,A man is fixing the roof of the house.,"When is this roof going to stop leaking?',the old man asks himself.","Yes it looks like this roof has lasted long,it requires change.",He is preparing for the competition which will start this evening.,Even if he is conforting himself he knows that when it rains they will call him to fix it again.
2780,A rugby player is kicking the ball.,Is this the man who is very good with rugby?,Yes he is the same man who is very talented and many people come to watch him.,"Then it will be interesting, because different teams from different towns are here to play and watch.",Yes  he is preparingnhimself so that when the competition starts he will be ready to play.
2781,A sports man is passing with the fire to show that the games will be starting.,"Is this the same race everyone in the compound was waiting for?,today it has come.",Yes this is the same race everyone was waiting for.,"It is very interesting and it will be,because different people have come to watch.",People have have come from different places to just watch the race.
2782,A man has put his woman on his back.,"Put me on your back i see if you can manage',a woman asks the man.","A man also without hesitation,he puts her on his back.",A woman tells the man 'let us go fast because we are just alone here it is too scary'.,A man starts to run so that they reach home fast.
2783,A group of people is looking at the man slidding in the snow.,"Let us go this way so that you see how high i jump',a man tells his relatives.",A man starts to show them how to play in the snow.,But the mother and the grandmother screams'please get down you may fall down!',He answers them 'do not worry i have been doing this for a lng time'.
2784,A young child is seated at the chair waiting to be given food.,"My child come and help me prepare the food',the mother tells the child.",The child feels good and laughs as he is going to the mother.,She even tells her friend that'i am going to eat we will play tommorow'.,"Her friends answers,'we are goingthen we will play tommorow."
2785,A group of dancers is dancing for the people.,Are these the same ladies who come to dance for people?,"Yes they are the ones,their job is to make people happy through their dances.","There is too much talent with their dances,the good part is they make money.","When it comes to money,they really make and the owner of the building also gives them apart from other people."
2786,A mother is teaching the child how to read while the father is just watching.,Is this the book the teacher gave the book to the child because the child is very good.,Yes the teacher gave the child so that the parents can be teaching the child how to read.,"The child is very clever,they have een recieved the visitors at home.",Yes it looks like even the uncle has come home.
2787,A young man is running and jumping.,A man is showing his friends that he can jump better than them.,It looks like this young man is very good in jumping.,They went to run from the golf area.,"Yes its because ,no one is playing golf,so they are playing from their."
2788,A woman is passing in the old stones.,This area has been kept well by country leaders.,"Yes this area has a lot of meaning,hence kept well.",This is where different people from different countries come to see big stones.,This area brings in money in this country because a lot of people come.
2789,A man has climbed on the ladder painting the wall.,This man is painting so well the walls of different buildings.,"He really pays attention to his work ,so everyone likes him i this area.",This is the school he was called to clean the school walls.,Yes the head teacher called him to come and paint and clean the school wals.
2790,A teacher is teaching young children how to play music.,"Pay attention in playing',the teacher tells the child putting on red clothes,",The teacher wants the children to know how to plsay so that they can be entertaining the people who will be coming.,Because the parents for the children wastes a lot of money to make sure they know how to play music.,"Yes the parents for these children realy spends money ,thats is why the teacher does a good job."
2791,A young man is eating and drinking.,"This is the day he was born hence,they have made a party for him by his frinds.",They have really done well because he looks very happy today.,"Because,last year he complained that the friends does not pay attention to him,today they have remembered him.",They have done a good job to make a party for him these people.
2792,"A father,mother and a child are seated near the road.","Is it that all the chairs are done?',the child hasks the father","It looks like all the chairs are occupied,hence we shll seat down.","Only to hrre that the mother says,'No let us go home here it is not eve nice'.",This llooks like the morher is not happy with it.
2793,A young man is in the boat on the river.,The river is away from the houses where people stay.,This same river looks to be very big.,In this river there are crocodiles and they kill people.,"It looks like he has reached,but he wants to go back."
2794,Two dogs are playing.,"Is this the duck for the child,this white dog is holding?",Yes it looks like the child threw so that the dog can pick it.,For sure the worker is not even sweeping the surrounding which is very dirty.,"The former worker stoped working,so the owner of the house is looking for new workers."
2795,Three men are making bread and pies.,"They are even throwing the bread in the air,for sure they enjoy their work.",This one is showing them that he is very good that is why he is throwing them in the air.,This bakery has a lot of customers who come to buy and there a lot of plates.,"This is the biggest bakery,so everyone comes to buy."
2796,A group of musicians are learning how to play different types of violins.,Is it that they are training for the competition to be next week.,Yes they are preparing to go and compete with other groups net week.,This is very good because the competition will be very interesting.,Yes because everyone wants to go and win the trophy.
2797,A group of singers is entertaining people in the building.,A young woman with red clothes wants to rest because she is tired.,"It looks like they have been singing for a long time ,but now they need to rest a bit.",The young man standing also is waiting to play the music for them so that they start singing.,This man is a very good singer and he is the favorite of them all.
2798,Two teams are playing a game of basketball.,This game they are all playing a old men.,It looks like the men came only to pass some time.,This is very nice because this game is bringing people together in good harmony.,"Yes people come together to enjoy ,it is very interesting."
2799,Boys and girls are puting on bright clothes.,Is there a world celebration where they are?,It looks like it is a world celebration because everyone looks very happy.,With matching clothes and caps.,It looks like they told them to come  in matching clothes.
2800,A woman has reached hom from the market.,She is thinking about who she will find home.,Yes it looks like there is no one at home.,The road is so quiet and the neighbors are just passing the other way.,The neighbors seems too have their own things they are doing.
2801,People are walking in the road nd one mother is holding her child's hands.,The mother is taking te child for competition and other children.,"The child looks like she really knows and the best in dancing,she can even win.",That is why the mother wants to her her by herself so that she can witness.,Today she has followed to witness and she will be very happy.
2802,A young man is picking up his bicycle and another man arrives.,Is this the shop fo bicycles?,No thy have only putoutside so that they can enter the store properly.,Because every day they pack the bicycles outside the store and they really like the place.,"Yes there is a gaurd for bicycles,so there is no one who can steal them."
2803,A young man is pushing a stone in the hills.,Is this the same stone which is on top of the car material?,It looks like the stone is on top of the car material.,"It has really given him trouble to move it,can't he call his fiends to help him?","It looks like there is no network where he is,he would have called his friends."
2804,The father is showing the son how to work on his computer.,"M y father,it is been a while since i told you to give me your watch', the child tells his father.",This watch is very expensive my child i can not give you.,Then just show me what you are showing me on this your computer i go.,"This is where i have put all which is required for the shop,you need to go and buy tommorow."
2805,Friends and fmily members are waiting for the bus to take them home.,Are these family and friends who went to have a good time and rest together?,"Yes they are the ones,who came to have fun together as a family.",The mountains are so nice for sure they can like them.,Yes the mountains are so nice that is why people visit the area.
2806,The child is playing with his car.,The car which was gotten by the mother on his birthday.,Yes the child really likes the car.,It is a very nice car that is why the child likes the car.,The mother really spent a lot of money on this car.
2807,The dog has picked the toy for the child.,Because the child also likes leaving the toy outside.,"He also likes to throw it,but the dog likes to pick it and brings to the child. ",This dog has been well taught by the owner.,"Yes ,it usually does like a human being that is ahy the owner likes it."
2808,Two men are playing a game of baseball.,"Are you not tired?',a man putting on green clothes asks.","He answers,'i am not tired because i am used playing for a long time.",We will get very tired then in this sun.,You have to be strong if you want to play international because there are a lot of players in this country.
2809,A man and a woman are asking what the old man is doing.,He says'i also play for the people who come from the hospital behind me'.,His work is to encourage sick people and those coming out through his songs.,"You can pass by there is a food shop,you can buy some food for the  sick people you are visiting.","Yes that shall be done,am sure everyone inside is very happy."
2810,A team is preparing for the saturday competition.,Those two putting on red clothes are the teachers of this msn here.,"Yes these are the teachers who tell him what to do,without them he can not know anything in this game.",There is another team there behind them playing a game.,It looks like this is a place whare teams come to prepare for competition from.
2811,A dog is playing in the water.,Is this the same dog which likes to chase the fish in the water?,"It looks like they have thrown in the pate in the water,so it wants to pick it before it is blown away with water.",Everytime they get it at the river it likes running into the river to look for small fish.,"This dog likes water,each time it runs in the water to play."
2812,An old man is drinking beer and seated while showing how he makes materials to the people.,"Lift the sadol up high we see how you have made it',the friends asks him.",He answers them'i always tell you that in this area no one is better than me in making sandols'.,The friends are even cheering for him while drinking some beer.,the even buy some more beer for him.
2813,The old man with his grandchild sitting next to the fire and three men sitted behind them.,"Granddaddy,when this movie we are watching finishes we re going home right?',the child asks.","The grandfather answers him,'we will go very soon my child when football finishes.","The child answers,'i have heard gradfater'.","Sit near the fire my grandchild,it is too cold and it looks like it wants to start raining."
2814,One young man is standing calling the bar man and the  other man sitting on the chair.,"Is the beer not enough?',the friend asks him.","No beer doe is not enough,today we shall drink untill we become broke.","Then go and bring some more since you will pay',the friend tells him.","Today i am the one buying do not worry,i will buy for you untill you get drunk."
2815,Four men wants to cross the stream with a boat.,"Let us go further with the river',one of them tells the sailer of the boat.",They want to go and get somethings they left behind.,Then let us go back because we will get some fish wed left.,"Yes rightnow everything we left we will carry especially food,because if it gets dark we might fail to walk."
2816,People are crossing the road while holding their umbrellas.,They want to pass through a certain store because they have now knocked off from work.,"Yes they want to buy some food for home,because the food has finished in their homes.",Yes because it is now getting dark in the night they will close the shops.,That is why they have chosen to pass through the rains because it is getting dark in the evening.
2817,An old man is shapening a working tool with a machine.,This man is the one who holds a big potin of land for farming.,Yes he is a very good farmer in this area.,Everyone knows that he is very good in building and he also build houses made out of wood.,It looks like he does everything because all the neighbors call him for any work.
2818,An old woman is tanding in the middle of a railway when crossing the road.,Is this he same woman putting posters and the ladder?,It looks like the old woman was the one putting up the posters in the road.,"She is even putting on red clothes when working in the roads,for sure she is a strong old woman.",It looks like the old woman still has strength with her body.
2819,A woman is reading a letter from the son to the father.,"Because he does not like coming back home,so he only writes them letters,but is the father happy?","The father looks like he is not happy,he wants him to come back home when the schools are closed.","He will come backwhen he is done with school do not worry,'the wife assures the husband.",It looks like the father has really nissed his son and he needs to see him.
2820,Small children are playing.,Are they fighting to go on the playing pipe?,Yes they are fighting for the first position to slide.,If their parents find them fighting they will be beaten.,"For a long time now,their parents have always told them to play in harmony."
2821,A group of singers is singing in the road.,They really sing well even other people who pass around come to watch them.,"This group of singers are really,people come to watch and usually give them money.",They really have a huge talent.,They need to go and sing at the festival next year.
2822,A woman is passing in the road while holding a bottle.,Is it that they can not see the vehicle coming in front of them?,"Everyone looks like they are busy with their own things,they are not even paying attention to the vehicle.","It looks like near the road,there is a river where everyone is going to watch something.",This river has very good fish and everyone is lookingat them.
2823,A woman is sleeping on the bed looking like she is sick.,It has been long since her friends told her that they will bring her medicine but up to now no one has showed up.,"It looks like they are late to come back,because she has told them already that she is not feeling well.","Because they were together last night,but they have really forsaken her.","Seems like there is someone who will bring her some medicine because if no one comes,this woamn might die."
2824,A man is sitted while eating and drinking.,Why did'nt i come with my wife?'the man is asking himsedlf.,And he even knows that the wife really likes this type of food.,Yes he has really remembered her because this area has a lot of women.,This is the place where women come to eat from.
